sexo,est.civil,sede,gpo.prof,class,zona,r.edad
0,2,0,15,1,4,0
0,2,0,15,1,3,5
0,2,0,15,1,4,0
0,2,0,15,1,8,5
1,2,0,15,1,4,1
0,2,0,9,1,4,0
1,2,0,9,1,8,0
0,2,0,9,1,4,0
0,2,0,9,1,4,0
0,2,3,9,0,7,1
0,2,2,9,0,8,0
0,2,2,9,0,8,0
0,2,0,2,0,7,3
0,2,1,9,0,4,1
0,2,1,9,0,4,1
0,2,0,9,0,3,1
0,2,0,9,0,1,0
0,2,0,9,0,4,2
1,2,0,9,0,4,1
0,2,1,9,0,4,3
0,2,0,9,0,4,0
1,2,1,9,0,4,4
1,2,1,9,0,4,3
1,2,0,12,0,5,1
0,2,0,15,0,4,2
1,2,0,15,0,4,1
0,2,1,15,0,5,1
0,2,0,15,0,4,0
0,2,1,15,0,2,1
0,2,0,8,0,4,3
1,2,0,2,0,4,1
0,2,0,2,0,4,3
0,2,0,2,0,4,2
0,2,0,2,0,4,5
0,2,0,2,0,4,5
1,2,0,2,0,4,1
1,2,0,2,0,4,1
1,2,0,2,0,4,1
0,2,0,2,0,4,3
0,2,0,2,0,4,3
1,2,0,1,0,4,4
0,2,0,4,0,8,5
0,2,0,4,0,8,1
0,2,0,2,0,4,5
0,2,0,2,0,4,5
1,2,0,4,0,2,1
0,2,0,4,0,4,2
1,2,0,4,0,4,3
0,2,0,4,0,1,3
1,2,0,2,0,8,2
0,2,0,2,0,4,4
0,0,0,2,0,4,4
0,0,0,2,0,4,3
1,0,0,2,0,7,2
0,2,0,2,0,2,2
0,0,0,7,0,4,3
0,2,0,7,0,4,1
1,2,0,7,0,4,1
1,2,0,7,0,8,5
1,2,1,7,0,5,1
0,0,0,2,0,4,2
0,2,0,2,0,4,4
1,2,0,9,0,4,0
0,1,0,9,0,4,2
1,0,0,9,0,4,2
0,2,0,9,0,7,1
0,2,0,9,0,4,4
1,2,0,9,0,4,2
1,2,0,9,0,4,2
0,2,0,9,0,4,1
0,2,0,9,0,7,1
1,2,0,9,0,4,2
0,2,0,9,0,8,1
1,2,0,9,0,7,1
1,2,0,9,0,4,1
0,2,0,9,0,4,5
1,2,0,9,0,4,1
0,2,0,9,0,7,1
0,2,0,9,0,8,1
0,2,0,9,0,4,0
1,2,1,9,0,4,2
0,2,0,9,0,3,3
1,2,0,9,0,4,1
1,2,0,9,0,1,2
0,2,0,9,0,4,1
0,2,0,9,0,4,3
1,2,0,9,0,4,2
0,2,0,9,0,8,2
0,2,1,9,0,4,3
1,2,2,9,0,4,3
0,2,0,9,0,4,1
0,1,0,9,0,4,2
1,2,0,9,0,4,3
1,2,0,11,0,4,0
0,2,0,11,0,7,1
0,2,0,11,0,4,1
1,2,0,12,0,8,5
1,0,0,12,0,4,2
1,2,0,12,0,4,2
1,2,0,12,0,4,2
0,2,0,12,0,4,2
0,2,0,13,0,4,3
0,2,0,13,0,4,1
0,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,0,15,0,8,5
1,2,0,15,0,4,1
0,2,1,15,0,3,1
1,2,0,15,0,4,1
0,2,0,15,0,4,3
0,2,0,15,0,8,5
1,2,0,15,0,2,1
1,2,0,15,0,8,5
0,2,0,15,0,8,5
0,2,0,15,0,8,5
0,2,0,15,0,8,5
1,2,0,15,0,4,2
1,2,0,15,0,7,1
1,2,0,15,0,4,2
0,2,0,15,0,2,2
1,2,0,15,0,3,1
1,2,0,15,0,3,1
1,2,0,15,0,4,2
0,2,0,15,0,4,1
0,2,0,15,0,8,1
0,0,0,15,0,4,2
1,2,0,2,0,4,1
0,0,0,8,0,4,4
1,2,0,13,0,2,3
0,2,0,2,0,4,2
0,0,0,2,0,4,3
1,2,0,4,0,3,1
1,0,1,5,0,4,1
1,2,0,5,0,4,1
0,2,0,22,0,4,1
0,0,0,2,0,4,4
1,2,0,2,0,4,4
0,2,0,2,0,4,4
1,2,0,10,0,4,1
0,2,0,0,0,5,1
0,2,0,19,0,2,3
0,2,0,4,0,8,1
0,2,0,4,0,8,1
0,2,0,3,0,4,2
0,2,0,4,0,4,1
0,2,0,4,0,4,1
0,0,0,7,0,3,2
0,2,0,9,0,4,1
0,2,0,9,0,3,5
0,2,0,9,0,3,5
0,2,0,9,0,3,5
0,2,0,9,0,2,1
0,2,0,9,0,4,0
1,2,0,9,0,4,1
0,2,0,9,0,4,1
0,2,0,9,0,8,0
1,2,1,9,0,8,0
0,2,0,9,0,7,1
0,2,1,9,0,4,2
0,2,1,9,0,4,1
0,2,0,9,0,4,2
0,2,2,9,0,8,0
1,2,2,9,0,5,0
0,2,0,11,0,4,0
1,2,0,11,0,4,1
0,2,0,12,0,3,2
0,2,0,12,0,4,1
1,2,0,12,0,4,1
1,2,0,13,0,4,2
1,2,0,15,0,3,1
1,2,0,15,0,4,2
0,2,0,15,0,8,1
0,2,0,15,0,4,3
1,2,0,15,0,4,5
1,2,0,15,0,4,1
0,2,0,15,0,4,2
0,2,0,15,0,4,1
0,2,0,15,0,4,1
1,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,0,2,0,4,4
0,2,0,13,0,4,3
0,0,0,2,0,4,3
0,0,0,2,0,4,2
0,2,1,9,0,4,1
1,2,0,9,0,4,3
1,2,1,9,0,1,1
0,2,0,15,0,8,5
0,2,0,15,0,4,5
0,0,0,13,0,4,4
0,0,0,13,0,4,4
0,0,1,4,0,1,1
1,2,2,7,0,8,2
1,2,2,7,0,8,2
1,2,2,9,0,5,1
0,2,1,9,0,3,0
0,2,0,9,0,3,3
0,2,1,9,0,7,1
1,2,0,12,0,8,2
0,2,0,5,0,4,1
0,2,0,2,0,4,4
1,2,0,10,0,4,4
1,2,0,10,0,4,4
0,2,0,6,0,4,2
1,2,0,0,0,8,5
1,2,0,0,0,2,2
0,2,0,3,0,4,2
0,2,0,7,0,3,3
0,2,0,8,0,4,1
0,0,0,9,0,4,1
0,2,0,9,0,4,2
0,2,0,9,0,4,1
0,2,0,9,0,4,1
0,2,0,9,0,4,1
1,2,0,9,0,4,2
0,2,0,9,0,4,1
0,2,0,9,0,4,1
0,2,0,9,0,4,1
1,2,0,9,0,4,1
0,2,0,9,0,4,2
0,2,0,9,0,3,2
0,2,0,9,0,4,4
0,2,0,9,0,4,4
0,2,0,9,0,2,3
0,2,0,9,0,4,4
0,2,0,9,0,4,3
1,2,0,9,0,4,3
0,2,0,9,0,2,1
0,2,0,9,0,4,2
0,2,0,9,0,4,1
0,2,0,9,0,4,2
0,2,0,9,0,4,2
1,2,0,9,0,4,3
0,2,0,9,0,4,2
0,2,0,9,0,2,2
0,2,0,9,0,4,1
0,2,0,11,0,4,1
1,2,0,12,0,4,3
0,2,0,12,0,4,1
1,2,0,12,0,4,2
1,0,0,12,0,4,2
0,2,0,13,0,4,1
1,2,0,15,0,7,1
0,2,0,15,0,2,2
1,2,0,15,0,3,5
0,2,0,15,0,4,5
0,2,0,15,0,4,1
0,2,0,15,0,4,5
0,2,0,15,0,4,1
1,2,0,15,0,4,2
1,2,0,15,0,4,2
1,2,0,15,0,4,5
0,2,1,15,0,3,2
1,2,0,15,0,4,2
0,2,0,15,0,4,3
0,2,0,15,0,8,1
0,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,0,15,0,2,1
0,2,0,15,0,4,1
0,2,0,15,0,8,1
0,2,0,15,0,4,2
1,2,0,15,0,8,5
1,2,0,15,0,8,5
1,2,0,15,0,8,5
0,2,0,15,0,4,1
0,2,0,15,0,4,2
0,2,0,15,0,4,2
1,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,1,15,0,2,2
1,2,0,15,0,4,4
0,2,0,15,0,8,1
1,2,0,15,0,4,5
0,2,0,15,0,8,5
0,2,0,15,0,4,2
1,2,0,15,0,4,1
0,2,0,15,0,7,1
1,2,0,16,0,3,4
1,2,0,2,0,4,1
1,2,0,2,0,4,1
1,0,0,18,0,4,4
0,2,0,15,0,4,2
0,2,0,2,0,4,1
0,0,0,2,0,4,3
1,2,3,9,0,7,0
1,2,2,9,0,5,1
0,2,2,9,0,5,0
0,2,3,9,0,7,0
0,2,2,9,0,1,1
0,2,3,9,0,7,0
0,2,0,9,0,4,0
0,2,0,12,0,4,1
1,2,0,12,0,4,2
0,2,2,15,0,5,1
1,2,0,18,0,7,1
0,2,0,4,0,4,1
1,2,0,2,0,4,2
1,2,1,9,0,4,4
1,2,2,9,0,8,1
1,2,2,9,0,5,1
1,2,3,9,0,4,0
0,2,0,9,0,4,1
0,2,2,9,0,8,0
0,2,2,9,0,8,0
0,2,0,9,0,4,0
0,2,2,9,0,8,1
0,2,2,9,0,8,1
1,2,2,9,0,8,1
1,2,2,9,0,5,1
0,2,2,9,0,5,1
1,2,2,9,0,8,2
1,2,2,9,0,2,0
0,2,2,9,0,8,1
1,2,3,9,0,7,0
1,2,0,9,0,5,1
1,2,0,9,0,5,3
0,2,2,9,0,5,1
1,2,0,12,0,7,1
0,2,3,15,0,7,1
1,2,3,15,0,4,1
1,2,0,15,0,7,2
0,2,3,15,0,7,1
0,2,0,9,0,4,1
0,2,0,9,0,4,1
1,2,0,9,0,4,1
1,2,0,9,0,4,1
0,2,0,15,0,3,1
1,2,0,4,5,4,3
0,0,0,15,5,5,1
0,0,0,4,0,4,3
1,2,0,4,0,4,2
1,2,0,9,0,4,1
1,2,0,9,0,4,2
0,2,0,9,0,4,1
1,2,0,15,0,8,2
1,2,0,15,0,4,2
0,2,0,15,0,5,1
1,2,0,15,0,4,4
1,2,0,15,0,4,2
1,2,0,15,0,4,1
1,2,0,15,0,8,2
1,2,0,4,0,6,2
1,2,0,4,0,6,2
0,0,0,8,0,4,3
0,2,0,9,0,1,1
0,2,0,9,0,4,1
0,2,0,9,1,5,1
1,2,0,9,1,8,2
1,2,0,15,1,4,1
0,2,0,9,0,4,1
1,2,0,9,0,2,1
0,2,0,9,0,5,1
0,2,0,16,0,4,3
0,2,1,9,0,4,3
1,2,1,9,0,2,1
0,2,0,9,0,1,0
1,2,1,9,0,1,0
0,2,1,9,0,4,1
0,2,0,2,0,4,3
0,2,0,2,0,8,5
0,2,0,2,0,5,1
0,2,0,10,0,4,5
0,2,0,6,0,4,2
0,2,0,0,0,4,2
0,2,0,0,0,4,2
1,2,0,1,0,3,2
1,2,0,4,0,7,2
0,2,0,4,0,4,2
0,2,0,4,0,4,2
0,2,0,7,0,4,2
1,2,0,8,0,4,3
0,2,0,9,0,4,1
0,2,0,9,0,4,2
1,2,0,9,0,4,1
1,2,0,9,0,8,1
0,2,0,9,0,4,2
0,2,0,9,0,4,2
0,2,0,9,0,4,2
0,2,1,9,0,4,2
0,2,1,9,0,7,1
0,2,0,9,0,1,1
0,2,0,9,0,2,5
0,2,0,9,0,3,2
0,2,0,9,0,4,3
1,2,1,9,0,4,2
0,2,0,9,0,2,1
0,2,0,9,0,4,1
0,2,0,12,0,4,1
0,2,0,13,0,7,3
0,2,0,13,0,4,1
0,2,0,15,0,8,3
1,2,0,15,0,4,1
0,2,0,15,0,4,3
0,2,0,15,0,4,2
1,2,0,15,0,5,2
0,2,0,15,0,4,1
0,0,0,15,0,4,4
0,2,0,15,0,7,2
0,2,0,15,0,5,2
0,2,0,15,0,3,2
0,2,0,15,0,4,2
1,2,0,15,0,4,1
0,2,0,15,0,4,2
0,2,0,15,0,5,3
0,2,0,15,0,2,2
1,2,0,15,0,5,5
0,2,0,15,0,4,2
1,2,0,15,0,4,2
1,2,1,15,0,3,2
1,2,0,15,0,5,1
1,2,0,15,0,4,2
1,2,0,15,0,4,2
1,2,0,15,0,4,2
0,2,0,15,0,4,3
1,2,0,15,0,4,3
0,2,1,15,0,4,2
0,2,0,15,0,7,1
0,2,0,15,0,4,1
1,2,0,15,0,3,2
0,2,0,15,0,4,1
0,2,0,8,0,4,2
1,2,0,13,0,4,2
0,2,0,13,0,4,1
0,2,0,5,6,4,1
0,2,0,0,6,4,1
1,2,2,9,0,5,2
0,2,2,9,0,5,3
0,2,2,9,0,5,1
0,2,2,4,0,8,5
1,2,0,5,0,4,2
0,2,0,5,0,4,1
0,2,0,5,0,4,1
0,2,0,10,0,4,1
1,2,0,7,0,4,3
0,2,0,7,0,1,1
0,2,0,9,0,2,5
0,2,0,9,0,4,1
0,2,0,9,0,4,1
0,2,0,9,0,4,2
0,2,0,9,0,4,1
0,2,0,9,0,4,1
1,2,0,9,0,6,1
1,2,0,9,0,4,2
1,2,0,15,0,4,5
1,2,0,15,0,3,1
0,2,0,15,0,4,1
0,2,0,15,0,7,1
0,2,0,15,0,7,1
0,2,0,15,0,4,1
0,2,0,15,0,4,1
0,2,0,20,0,4,2
0,2,0,4,0,8,1
1,2,0,9,0,4,2
0,2,0,9,0,3,2
1,2,0,9,0,8,3
1,2,0,9,0,2,3
1,2,0,5,4,3,1
0,2,0,5,4,4,1
0,2,0,5,4,4,1
1,2,0,2,4,4,2
1,2,0,2,4,3,1
1,2,0,2,4,4,3
0,2,0,0,4,4,2
0,2,0,0,4,4,2
0,2,0,0,4,4,2
0,2,0,0,4,4,2
0,2,0,0,4,8,2
0,2,0,0,4,2,1
1,2,0,0,4,8,2
1,2,0,0,4,8,1
0,2,0,0,4,4,1
0,2,0,0,4,4,3
0,0,0,0,4,8,1
1,2,0,0,4,3,5
0,2,0,0,4,4,1
0,2,0,0,4,4,1
0,2,0,0,4,4,1
0,2,0,0,4,4,5
1,2,0,0,4,4,1
0,2,0,0,4,2,1
0,2,0,0,4,8,5
1,0,0,0,4,5,1
0,2,0,0,4,8,2
0,2,0,0,4,4,2
0,2,0,0,4,8,5
0,2,0,0,4,4,1
0,0,0,19,4,3,3
0,2,0,16,4,4,2
0,3,1,4,4,4,1
0,2,1,2,4,3,1
0,2,0,9,4,4,2
1,2,0,9,4,3,1
0,2,0,9,4,2,1
0,2,0,9,4,4,1
0,2,4,9,4,1,2
1,2,0,9,4,4,4
1,2,4,9,4,4,4
1,2,4,9,4,4,4
0,2,1,9,4,6,4
1,2,1,9,4,3,2
0,2,0,9,4,4,1
1,2,0,0,4,8,2
1,2,0,16,4,4,2
0,2,0,12,4,4,4
1,2,0,12,4,4,3
1,2,0,2,4,2,3
1,2,0,15,4,4,2
1,2,0,15,4,4,1
0,2,0,15,4,4,2
0,2,0,15,4,4,1
1,2,0,15,4,8,5
1,2,0,15,4,8,5
0,2,0,15,4,4,5
0,2,0,15,4,4,2
0,2,0,15,4,5,2
1,2,0,15,4,4,5
0,2,0,15,4,4,1
0,2,0,15,4,4,5
0,2,0,15,4,3,2
1,2,0,15,4,4,2
1,2,0,15,4,3,5
1,2,0,15,4,4,2
1,2,0,15,4,7,1
1,2,0,15,4,8,5
0,2,0,15,4,4,2
0,2,0,15,4,4,1
1,2,0,15,4,4,2
0,2,0,15,4,4,2
1,2,0,15,4,3,2
0,2,0,15,4,3,1
0,2,0,15,4,7,1
0,0,0,15,4,4,4
0,2,0,15,4,1,2
1,2,0,15,4,3,1
0,0,0,8,4,4,5
1,0,0,13,4,4,2
1,2,0,15,2,8,5
1,2,0,15,2,3,2
0,2,1,9,2,1,2
1,2,0,9,2,4,0
1,2,0,9,2,7,0
0,2,2,9,2,1,0
1,2,2,9,2,3,0
1,2,0,5,2,8,5
1,2,0,5,2,8,5
1,2,1,5,2,7,1
1,2,0,5,2,1,2
0,2,0,5,2,4,2
1,2,0,5,2,4,3
0,0,0,5,2,4,5
0,0,0,5,2,8,1
1,2,0,5,2,4,1
0,0,0,5,2,8,5
1,2,0,5,2,7,1
1,0,0,5,2,4,2
0,0,0,5,2,4,4
0,0,0,5,2,4,2
0,2,1,5,2,1,1
0,0,0,5,2,4,1
1,2,3,2,2,7,1
0,2,0,2,2,0,2
0,2,1,2,2,2,1
0,2,0,2,2,4,1
0,2,0,2,2,4,2
0,2,0,2,2,4,2
0,2,0,2,2,3,1
0,2,0,2,2,4,1
1,2,0,2,2,3,1
0,1,0,2,2,4,2
0,2,0,2,2,4,1
1,2,0,2,2,4,3
1,2,0,2,2,4,2
1,2,0,2,2,4,1
1,2,0,20,2,2,5
0,2,0,22,2,4,2
0,0,0,22,2,4,2
1,2,0,22,2,4,1
1,2,0,22,2,8,2
0,0,0,22,2,4,2
1,2,0,22,2,7,2
1,2,0,2,2,4,2
0,2,0,2,2,4,2
0,0,0,2,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,4,3
0,2,0,2,2,4,3
0,2,0,2,2,4,3
0,2,0,2,2,2,3
0,2,0,2,2,2,3
1,2,0,2,2,4,2
0,0,0,2,2,4,2
1,2,0,2,2,4,2
0,2,0,2,2,4,2
1,2,0,2,2,4,5
0,2,0,2,2,4,2
0,2,0,2,2,4,3
0,2,0,2,2,8,1
0,2,0,2,2,8,1
0,2,0,2,2,4,3
0,0,0,2,2,3,2
1,0,0,2,2,8,5
0,2,0,2,2,4,2
0,2,0,2,2,4,2
1,2,0,2,2,4,3
1,2,0,2,2,4,3
1,2,0,2,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,4,1
0,2,0,2,2,4,2
0,2,0,2,2,4,2
1,2,0,2,2,4,1
1,2,0,2,2,4,2
1,2,0,2,2,4,4
1,0,0,2,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,8,5
0,2,0,2,2,8,3
0,2,0,2,2,8,3
0,2,0,2,2,7,2
0,2,0,2,2,2,2
0,2,0,2,2,4,2
0,0,0,2,2,4,2
0,0,0,2,2,4,2
0,2,0,2,2,4,2
0,2,0,2,2,4,2
1,2,0,2,2,8,5
0,2,0,2,2,4,3
1,2,0,2,2,4,2
0,2,0,2,2,8,1
0,2,0,2,2,4,1
0,2,0,2,2,4,2
1,2,0,2,2,8,5
1,2,0,2,2,4,2
0,2,0,2,2,4,2
0,2,0,2,2,4,5
0,0,0,2,2,4,4
1,2,0,2,2,7,2
1,2,0,2,2,7,2
0,0,0,2,2,2,2
0,1,0,2,2,4,2
0,2,0,2,2,4,3
0,2,0,2,2,7,0
0,2,0,2,2,8,5
0,2,0,2,2,8,5
0,2,0,2,2,4,5
0,2,0,2,2,4,5
0,2,0,2,2,4,5
0,2,0,2,2,4,5
1,2,0,2,2,4,2
0,2,0,2,2,8,5
0,2,0,2,2,4,2
0,2,0,2,2,4,2
0,2,0,2,2,4,2
0,0,0,2,2,8,3
0,2,0,2,2,4,2
0,2,0,2,2,4,1
1,2,0,2,2,3,5
1,2,0,2,2,4,1
0,2,0,2,2,4,3
0,2,0,2,2,4,3
0,0,0,2,2,4,2
0,2,0,2,2,4,3
1,2,0,2,2,8,2
1,2,0,2,2,4,2
0,2,0,2,2,4,2
0,2,1,2,2,4,4
0,2,0,2,2,4,1
0,2,0,2,2,4,1
0,2,0,2,2,7,1
0,2,0,2,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,4,1
0,2,0,2,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,4,2
0,2,0,2,2,7,2
0,2,0,2,2,4,2
0,0,0,2,2,4,2
1,2,0,2,2,4,3
0,2,0,2,2,4,2
0,2,0,22,2,7,1
0,2,0,10,2,4,1
1,2,0,10,2,1,1
0,2,0,10,2,4,5
0,2,0,10,2,3,1
0,2,0,10,2,4,1
1,2,0,20,2,4,5
1,2,0,20,2,8,5
0,2,0,19,2,4,2
0,2,0,0,2,4,2
0,2,1,0,2,4,2
0,2,0,6,2,4,1
1,2,0,0,2,4,3
1,2,0,0,2,4,2
0,2,0,0,2,4,2
0,2,0,0,2,4,2
0,0,0,0,2,4,2
1,2,0,0,2,4,2
0,2,0,0,2,4,2
0,2,0,0,2,4,1
0,2,0,0,2,3,2
1,2,0,0,2,4,5
0,2,0,0,2,4,5
0,2,0,0,2,4,1
1,2,0,0,2,4,2
1,2,0,0,2,4,2
0,2,0,0,2,4,2
0,2,0,0,2,4,2
0,2,1,0,2,4,1
1,2,0,0,2,4,2
0,2,1,0,2,4,3
0,2,0,0,2,4,1
0,2,0,1,2,4,5
1,2,0,1,2,4,2
0,2,0,1,2,4,2
0,2,0,1,2,8,5
0,2,0,1,2,4,3
0,2,0,1,2,8,2
0,2,0,1,2,5,4
0,0,0,1,2,5,3
0,2,0,19,2,2,2
0,2,0,2,2,3,5
0,0,0,21,2,4,2
0,2,0,21,2,4,2
0,2,0,16,2,4,1
1,2,1,4,2,4,3
0,2,0,4,2,3,1
0,2,0,3,2,4,3
0,2,0,3,2,8,2
0,2,0,3,2,4,1
0,2,0,3,2,4,1
0,2,0,3,2,4,1
0,2,0,3,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,4,4
0,2,0,4,2,4,2
1,2,0,4,2,3,1
0,0,0,4,2,4,2
0,2,0,4,2,4,3
0,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,2,2
0,2,0,4,2,4,2
1,2,0,4,2,4,2
1,2,0,17,2,4,2
0,2,0,17,2,3,1
0,2,0,17,2,3,1
0,0,0,2,2,4,2
0,0,0,20,2,7,2
0,0,0,20,2,3,2
1,2,0,20,2,8,3
1,2,0,20,2,4,2
1,2,0,20,2,4,2
0,2,0,20,2,3,2
1,2,0,20,2,4,2
0,2,0,20,2,3,3
0,2,0,20,2,4,2
1,2,0,20,2,5,2
1,2,0,20,2,2,1
0,2,0,20,2,3,1
0,2,0,4,2,4,2
0,2,0,4,2,4,1
1,2,0,4,2,4,1
0,2,0,4,2,2,1
1,0,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,4,1
0,2,1,4,2,7,1
0,2,1,4,2,7,1
1,2,0,4,2,4,1
0,2,0,4,2,3,1
0,2,0,4,2,4,2
0,2,0,4,2,4,2
1,2,0,4,2,5,1
1,2,0,4,2,2,1
1,2,0,4,2,4,2
0,2,0,4,2,4,3
0,2,0,4,2,4,1
0,2,0,4,2,4,1
1,2,2,4,2,4,2
0,2,0,4,2,4,2
1,2,0,4,2,1,2
0,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,4,2
1,2,0,4,2,4,2
0,2,0,4,2,3,3
0,0,0,4,2,4,4
0,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,3,3
1,2,0,4,2,8,5
1,2,0,4,2,3,1
0,2,0,4,2,8,5
0,2,0,4,2,4,3
0,2,0,4,2,4,3
0,2,0,4,2,5,2
0,2,0,4,2,4,2
1,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,8,5
1,2,0,4,2,4,5
1,2,0,4,2,1,2
0,2,0,4,2,4,2
1,2,0,4,2,4,2
0,2,0,4,2,4,2
0,2,0,4,2,4,1
0,2,0,4,2,4,2
0,2,0,4,2,3,2
0,2,0,4,2,8,2
0,2,0,4,2,8,2
0,2,0,4,2,4,2
0,2,0,4,2,8,5
1,2,0,4,2,4,3
1,2,0,4,2,3,1
0,0,0,4,2,4,2
0,2,0,4,2,4,1
0,2,0,4,2,4,2
0,2,0,4,2,4,1
0,2,0,4,2,4,1
1,2,0,4,2,8,5
0,2,0,4,2,2,1
1,2,0,4,2,8,5
1,2,0,4,2,1,3
1,2,0,4,2,8,1
0,2,0,4,2,4,2
0,2,0,4,2,3,2
1,2,0,4,2,4,2
0,2,0,4,2,4,1
0,2,0,4,2,4,1
0,2,0,4,2,7,1
0,2,0,4,2,4,2
0,2,0,4,2,4,1
0,2,0,4,2,4,1
0,2,0,2,2,4,3
0,2,0,2,2,4,2
0,2,0,2,2,4,2
0,2,0,2,2,3,2
0,2,0,18,2,4,2
1,2,0,7,2,8,5
1,2,0,7,2,2,2
0,0,0,7,2,4,3
0,0,0,7,2,4,4
0,0,0,7,2,4,4
1,0,0,7,2,8,4
1,2,0,7,2,4,2
0,2,0,7,2,3,1
0,2,0,7,2,7,1
0,0,0,7,2,4,4
1,2,0,7,2,8,1
0,0,0,7,2,4,4
0,2,0,7,2,4,2
0,2,0,7,2,8,2
0,2,0,7,2,8,5
0,2,0,7,2,3,2
1,0,0,7,2,7,3
0,2,0,7,2,4,2
0,2,0,7,2,4,2
0,2,0,7,2,7,2
1,2,0,7,2,1,3
1,0,0,7,2,4,2
0,2,0,7,2,5,2
0,2,0,7,2,4,2
0,2,0,7,2,2,2
1,0,0,7,2,5,2
1,2,0,7,2,5,3
1,2,0,7,2,5,3
1,0,0,7,2,4,2
0,2,0,7,2,8,1
0,2,0,7,2,4,3
0,2,0,7,2,4,3
1,2,0,7,2,5,1
1,2,0,7,2,5,1
0,2,0,7,2,2,1
0,2,0,7,2,4,1
0,2,0,14,2,3,1
0,2,0,14,2,7,1
0,2,0,14,2,8,2
0,2,0,7,2,4,1
0,2,0,7,2,4,1
0,2,0,7,2,4,1
0,2,0,7,2,4,0
0,2,0,7,2,4,1
0,2,2,8,2,4,2
0,2,0,8,2,4,2
0,2,0,2,2,4,1
0,2,0,2,2,4,3
0,2,0,2,2,4,3
0,2,0,2,2,4,1
0,2,0,8,2,4,4
0,2,0,8,2,4,2
0,2,0,8,2,3,2
1,2,0,14,2,4,1
0,2,0,13,2,4,1
0,0,0,2,2,4,2
1,2,0,2,2,4,3
0,2,0,18,2,7,1
1,2,0,9,2,4,2
1,2,0,9,2,4,2
0,2,0,9,2,4,2
1,2,0,9,2,4,1
1,2,0,9,2,0,1
1,2,0,9,2,4,1
0,2,1,9,2,4,1
0,2,0,9,2,4,1
0,2,0,9,2,4,1
1,2,0,9,2,5,3
0,2,0,9,2,4,1
0,2,0,9,2,4,1
0,2,0,9,2,4,1
1,2,0,9,2,4,5
1,2,0,9,2,4,5
1,2,0,9,2,8,2
1,2,0,9,2,3,2
1,2,0,9,2,4,2
0,2,0,9,2,4,1
1,2,0,9,2,4,2
1,2,0,9,2,4,2
0,2,0,9,2,7,1
0,2,0,9,2,4,3
0,2,0,9,2,4,3
1,2,0,9,2,4,1
0,2,0,9,2,7,2
0,2,0,9,2,4,2
1,2,0,9,2,8,5
1,2,0,9,2,8,5
1,2,0,9,2,8,5
0,2,0,9,2,4,3
0,2,0,9,2,5,1
1,2,0,9,2,2,1
0,0,0,9,2,4,4
0,0,0,9,2,4,4
1,2,0,9,2,4,1
0,2,0,9,2,4,1
0,2,0,9,2,4,2
0,2,0,9,2,4,2
0,2,0,9,2,4,2
1,2,0,9,2,7,1
0,2,0,9,2,2,2
1,2,0,9,2,4,1
1,2,0,9,2,4,2
0,2,0,9,2,8,2
0,2,0,9,2,4,2
1,2,0,9,2,4,2
0,2,0,9,2,4,2
1,2,0,9,2,4,2
1,2,0,9,2,4,2
1,2,0,9,2,4,1
0,2,0,9,2,7,2
0,2,0,9,2,4,1
0,2,0,9,2,4,1
1,2,0,9,2,3,1
0,2,0,9,2,4,2
1,2,0,9,2,4,1
1,2,0,9,2,4,1
1,2,0,9,2,4,2
1,2,0,9,2,8,5
0,2,0,9,2,7,1
1,2,0,9,2,4,2
0,2,0,9,2,4,1
1,2,0,9,2,8,1
0,2,0,9,2,4,2
0,2,0,9,2,4,1
1,0,0,9,2,2,2
1,2,0,9,2,4,2
0,2,0,9,2,4,1
0,2,0,9,2,4,1
0,2,0,9,2,4,2
0,2,0,9,2,4,2
1,2,0,9,2,3,5
0,2,0,9,2,4,5
1,2,0,9,2,4,2
0,2,0,9,2,1,1
0,2,0,9,2,1,1
0,2,0,9,2,7,5
0,2,0,9,2,7,5
0,2,0,9,2,7,5
1,2,0,9,2,4,2
1,2,0,9,2,4,1
1,2,0,9,2,4,1
1,2,0,9,2,4,1
1,2,0,9,2,4,1
1,2,0,9,2,4,2
1,2,0,9,2,3,1
0,2,0,9,2,8,1
1,2,0,9,2,7,5
0,2,0,9,2,4,2
0,2,0,9,2,4,1
1,2,0,9,2,4,1
1,2,0,9,2,7,2
1,2,0,9,2,2,2
1,2,0,9,2,2,2
1,2,0,9,2,4,2
1,2,0,9,2,4,2
