Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,up,direction
2017-08-17,111.089996,111.089996,105.83000200000001,107.790001,57134500,107.32468600000001,107.4162413,113.8831663,120.3500912,Decreasing
2017-08-16,107.120003,108.870003,106.550003,108.43,34143900,107.961922,106.68327590000001,113.3984998,120.1137237,Increasing
2017-08-15,107.709999,107.809998,104.08000200000001,105.709999,51175500,105.25366299999999,105.6163877,112.82233319999999,120.02827859999998,Decreasing
2017-08-14,106.57,107.68,106.160004,107.110001,32264500,106.647621,105.0185409,112.286,119.553459,Increasing
2017-08-13,106.699997,110.230003,106.599998,109.989998,58840500,109.51518600000001,104.7510059,111.9216665,119.09232709999999,Increasing
2017-08-12,109.809998,110.349998,108.83000200000001,109.949997,27632000,109.47535800000001,104.7146129,111.56099979999999,118.4073868,Increasing
2017-08-11,109.720001,110.540001,109.660004,110.059998,28428900,109.584883,104.76925240000001,111.23549990000001,117.7017473,Increasing
2017-08-10,110.120003,111.989998,110.010002,111.730003,29264600,111.24768,105.1220606,110.9244999,116.7269392,Increasing
2017-08-09,111.949997,112.41999799999999,111.400002,111.800003,25965500,111.31737700000001,105.76779409999999,110.6195,115.47120590000002,Decreasing
2017-08-08,111.360001,111.510002,110.33000200000001,111.230003,27426400,110.74983799999998,105.97578610000001,110.42733359999998,114.8788811,Decreasing
2017-08-07,111.129997,111.870003,110.949997,111.790001,11475900,111.307418,106.25006850000001,110.26350020000001,114.27693190000001,Increasing
2017-08-06,111.43,112.470001,111.389999,111.57,27194000,111.08836699999999,106.46697579999999,110.1476669,113.8283581,Increasing
2017-08-05,110.779999,112.029999,110.07,111.459999,28528800,110.97884099999999,106.6715909,110.0241669,113.3767429,Increasing
2017-08-04,111.599998,112.199997,110.269997,110.519997,36162300,110.042897,106.70736770000002,109.97750020000001,113.24763259999999,Decreasing
2017-08-03,110.370003,110.940002,109.029999,109.489998,37086900,109.017344,106.7117004,109.8823335,113.05296670000001,Decreasing
2017-08-02,109.16999799999999,110.089996,108.849998,109.900002,26528000,109.425578,106.681775,109.8490001,113.0162251,Increasing
2017-08-01,110.0,110.029999,108.25,109.110001,34324500,108.63898700000001,106.6879517,109.8521668,113.01638190000001,Decreasing
2017-07-31,109.5,110.360001,109.190002,109.949997,26195500,109.47535800000001,106.67579199999999,109.8375,112.9992081,Increasing
2017-07-30,109.260002,111.190002,109.160004,111.029999,29998700,110.550697,106.67641880000001,109.8191669,112.9619149,Increasing
2017-07-29,110.860001,112.43,110.599998,112.120003,27068300,111.63599599999999,106.65178259999999,109.90083349999999,113.1498845,Increasing
2017-07-28,112.309998,114.699997,112.309998,113.949997,34402600,113.45808999999998,106.6325587,110.17166680000001,113.7107748,Increasing
2017-07-27,113.290001,115.0,112.489998,113.300003,26374400,112.810902,106.77087579999998,110.454,114.1371242,Increasing
2017-07-26,113.839996,115.91999799999999,113.75,115.190002,43733800,114.692743,107.3615315,110.9083334,114.4551352,Increasing
2017-07-25,115.040001,116.199997,114.980003,115.190002,34031800,114.692743,107.7378136,111.33200000000001,114.92618629999998,Increasing
2017-07-24,115.379997,116.730003,115.230003,115.82,46524500,115.32002,107.7433259,111.6813334,115.6193409,Increasing
2017-07-23,116.470001,116.5,115.650002,115.970001,44351100,115.469374,107.73994920000001,111.9978335,116.25571780000001,Decreasing
2017-07-22,115.800003,117.379997,115.75,116.639999,27779400,116.13648,107.71933519999999,112.32300009999999,116.92666499999999,Increasing
2017-07-21,116.739998,117.5,116.68,116.949997,21425000,116.44513899999998,107.60495619999999,112.613,117.62104369999999,Increasing
2017-07-20,116.800003,117.400002,116.779999,117.059998,23783200,116.55466499999999,107.5169534,112.87333319999999,118.22971310000001,Increasing
2017-07-19,116.349998,116.510002,115.639999,116.290001,26085900,115.787993,107.66262090000001,113.12949979999999,118.5963787,Decreasing
2017-07-18,115.589996,116.519997,115.589996,116.519997,14249500,116.016995,107.790121,113.36316629999999,118.9362116,Increasing
2017-07-17,116.519997,117.800003,116.489998,117.260002,18296900,116.75380600000001,107.86933549999999,113.63183300000001,119.39433059999999,Increasing
2017-07-16,117.519997,118.019997,116.199997,116.760002,20905900,116.25596499999999,108.0969306,113.9221663,119.74740200000001,Decreasing
2017-07-15,116.449997,117.110001,116.400002,116.730003,15039500,116.226096,108.42290619999999,114.20966659999999,119.9964269,Increasing
2017-07-14,116.650002,117.199997,115.43,115.82,30586300,115.32002,109.050306,114.5261665,120.00202709999999,Decreasing
2017-07-13,115.800003,116.33000200000001,114.760002,116.150002,28781900,115.648597,109.82487900000001,114.8328334,119.8407878,Increasing
2017-07-12,115.849998,116.510002,115.75,116.019997,21118100,115.519154,110.89054109999998,115.181,119.47145890000002,Increasing
2017-07-11,115.91999799999999,116.860001,115.809998,116.610001,22193600,116.10661100000002,111.9660727,115.51066670000002,119.0552606,Increasing
2017-07-10,116.779999,118.160004,116.470001,117.910004,31751900,117.401002,113.0764095,115.8633334,118.65025729999999,Increasing
2017-07-09,117.949997,119.43,117.940002,118.989998,33387600,118.47633400000001,113.86368600000002,116.2168334,118.5699808,Increasing
2017-07-08,118.769997,119.379997,118.300003,119.110001,24462100,118.59581899999999,114.1532615,116.4806669,118.8080723,Increasing
2017-07-07,118.739998,119.93,118.599998,119.75,27588600,119.23305500000001,114.5029779,116.77216680000001,119.0413557,Increasing
2017-07-06,118.900002,119.300003,118.209999,119.25,27086200,118.73521399999998,114.6785838,116.9705002,119.2624166,Increasing
2017-07-05,119.110001,119.620003,118.809998,119.040001,26111900,118.52612099999999,114.7862159,117.1555002,119.5247845,Decreasing
2017-07-04,118.339996,120.239998,118.220001,120.0,34439800,119.481976,114.829177,117.3335001,119.8378231,Increasing
2017-07-03,120.0,120.5,119.709999,119.989998,23713000,119.472017,114.83874270000001,117.53483329999999,120.23092390000001,Decreasing
2017-07-02,119.400002,120.089996,119.370003,119.779999,25597300,119.262925,114.8696971,117.69266670000002,120.51563629999998,Increasing
2017-07-01,120.449997,120.449997,119.730003,120.0,32597900,119.481976,114.8577538,117.8435001,120.8292463,Decreasing
2017-06-30,120.0,120.809998,119.769997,120.08000200000001,22050200,119.561633,114.86536880000001,118.0005,121.13563119999999,Increasing
2017-06-29,119.550003,120.099998,119.5,119.970001,23211000,119.45210700000001,115.0726195,118.186,121.2993805,Increasing
2017-06-28,120.41999799999999,122.099998,120.279999,121.879997,32377600,121.353858,115.1704463,118.4465001,121.7225538,Increasing
2017-06-27,121.66999799999999,122.440002,121.599998,121.940002,26337600,121.413604,115.1235669,118.68700000000001,122.25043319999999,Increasing
2017-06-26,122.139999,122.349998,121.599998,121.949997,20562900,121.42355500000001,115.1902357,118.93566670000001,122.6810976,Decreasing
2017-06-25,120.93,121.629997,120.660004,121.629997,30377500,121.104937,115.42383999999998,119.1636665,122.903493,Increasing
2017-06-24,121.150002,121.389999,120.620003,121.349998,49201000,120.82614699999999,115.85010220000001,119.41216659999999,122.974231,Increasing
2017-06-23,127.029999,130.490005,127.010002,128.75,111985000,128.19420300000002,114.98795679999999,120.06233329999999,125.13670970000001,Increasing
2017-06-22,127.980003,129.389999,127.779999,128.529999,33710400,127.97515200000001,114.72717469999999,120.68599990000001,126.64482509999999,Increasing
2017-06-21,128.309998,129.190002,128.16000400000001,129.080002,24507300,128.522781,114.70625559999999,121.30516670000002,127.9040778,Increasing
2017-06-20,129.130005,130.5,128.899994,130.28999299999998,26845900,129.727549,114.58271709999998,121.924333,129.2659489,Increasing
2017-06-19,130.53999299999998,132.08999599999999,130.449997,131.529999,38183800,130.962201,114.29789129999999,122.55283290000001,130.8077744,Increasing
2017-06-18,131.350006,132.220001,131.220001,132.03999299999998,23004100,131.46999399999999,114.1945206,123.19766609999998,132.20081159999998,Increasing
2017-06-17,131.649994,132.449997,131.119995,132.419998,28349900,132.419998,114.2284077,123.82616599999999,133.42392420000002,Increasing
2017-06-16,132.46000700000002,132.940002,132.050003,132.119995,20065500,132.119995,114.49400370000001,124.49866589999999,134.5033282,Decreasing
2017-06-15,133.080002,133.820007,132.75,133.28999299999998,23035400,133.28999299999998,114.8207978,125.2051659,135.58953390000002,Increasing
2017-06-14,133.470001,135.08999599999999,133.25,135.020004,32815500,135.020004,115.1757183,125.95349920000001,136.7312801,Increasing
2017-06-13,135.520004,136.270004,134.619995,135.509995,35501600,135.509995,115.54503490000002,126.7234992,137.9019634,Decreasing
2017-06-12,135.669998,135.899994,134.83999599999999,135.350006,22118000,135.350006,116.20329879999998,127.50433249999999,138.80536619999998,Decreasing
