busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
5779,86,1174,1.0,3.0,125.0
5779,86,1174,1.0,4.5,158.0
5779,86,1174,1.0,6.0,63.0
5779,86,1174,1.0,7.5,125.0
3921,110,7648,1.0,19.5,62.0
475,24,5523,0.0,5.0,31.0
5874,99,7325,0.0,19.5,126.0
5874,99,7325,0.0,23.0,63.0
5874,99,7325,0.0,3.0,32.0
5874,99,7325,0.0,6.5,31.0
5874,99,7325,0.0,9.5,63.0
3961,187,2786,0.0,21.0,0.0
3961,187,2786,0.0,0.5,63.0
3961,187,2786,0.0,4.5,0.0
3961,187,2786,0.0,10.0,0.0
5834,98,7266,0.0,2.5,0.0
5834,98,7266,0.0,10.5,61.0
8007,155,9072,0.0,23.5,95.0
8007,155,9072,0.0,1.5,158.0
4790,83,111,0.0,2.5,32.0
4790,83,111,0.0,9.5,0.0
7800,79,907,0.0,18.5,125.0
7800,79,907,0.0,20.5,63.0
6316,38,10125,0.0,3.0,125.0
4178,151,9489,1.0,9.5,32.0
4911,149,8858,0.0,1.0,33.0
9080,291,12044,0.0,3.5,31.0
8082,140,8777,0.0,2.0,63.0
8082,140,8777,0.0,4.0,63.0
8082,140,8777,0.0,7.5,63.0
4680,140,8777,0.0,17.5,0.0
4680,140,8777,0.0,19.5,0.0
4680,140,8777,0.0,1.0,63.0
4680,140,8777,0.0,2.0,63.0
4315,211,2480,0.0,19.0,31.0
6550,161,10001,0.0,2.5,189.0
6550,161,10001,0.0,4.0,95.0
6550,161,10001,0.0,5.5,0.0
6550,161,10001,0.0,6.5,126.0
2715,203,2838,1.0,0.0,282.0
2715,203,2838,1.0,7.0,126.0
3904,104,6756,1.0,4.5,0.0
3904,104,6756,1.0,6.0,31.0
3904,104,6756,1.0,7.5,64.0
6660,119,7715,0.0,19.0,32.0
6660,119,7715,0.0,23.5,63.0
6660,119,7715,0.0,3.5,30.0
3649,276,11077,1.0,19.5,63.0
3649,276,11077,1.0,21.0,32.0
3649,276,11077,1.0,22.5,32.0
4625,28,4648,1.0,18.5,94.0
4625,28,4648,1.0,21.5,0.0
7042,188,2275,0.0,7.5,32.0
4989,144,3991,0.0,18.0,0.0
4989,144,3991,0.0,21.0,0.0
4989,144,3991,0.0,23.5,0.0
4989,144,3991,0.0,2.5,62.0
4989,144,3991,0.0,5.5,32.0
5709,99,7327,0.0,23.5,64.0
5709,99,7327,0.0,3.5,127.0
5106,35,3254,0.0,21.5,32.0
5106,35,3254,0.0,23.5,0.0
6536,33,12181,1.0,8.0,629.0
6112,81,1416,1.0,17.5,63.0
2779,225,7916,1.0,6.0,164.0
2779,225,7916,1.0,6.0,0.0
6895,151,9489,1.0,22.0,157.0
6905,135,8543,1.0,21.5,31.0
6905,135,8543,1.0,23.0,0.0
3876,104,7123,0.0,23.5,62.0
3876,104,7123,0.0,1.0,95.0
3876,104,7123,0.0,2.5,0.0
7069,174,1804,1.0,7.0,31.0
7069,174,1804,1.0,9.5,31.0
1021,67,1251,0.0,19.0,126.0
2840,230,12579,1.0,5.0,93.0
342,16,12186,1.0,11.0,63.0
1227,57,1597,1.0,3.0,33.0
1227,57,1597,1.0,5.0,94.0
1227,57,1597,1.0,7.0,31.0
6412,103,6872,1.0,23.0,287.0
6412,103,6872,1.0,6.0,0.0
6527,160,9800,1.0,4.5,158.0
6527,160,9800,1.0,7.0,0.0
4819,5,3536,1.0,16.5,94.0
4819,5,3536,1.0,19.0,95.0
4819,5,3536,1.0,22.5,125.0
4819,5,3536,1.0,1.5,160.0
4819,5,3536,1.0,5.0,253.0
4819,5,3536,1.0,10.0,95.0
5816,84,1002,1.0,17.5,31.0
5816,84,1002,1.0,20.0,95.0
5799,87,584,0.0,4.0,31.0
5799,87,584,0.0,10.0,0.0
6642,121,6679,1.0,0.5,0.0
6642,121,6679,1.0,9.0,0.0
8065,154,8264,0.0,16.5,31.0
8065,154,8264,0.0,18.0,64.0
4080,60,1298,0.0,19.5,32.0
4080,60,1298,0.0,21.5,32.0
4080,60,1298,0.0,23.5,63.0
4080,60,1298,0.0,1.0,64.0
4080,60,1298,0.0,5.0,31.0
9506,160,9962,1.0,18.5,31.0
9506,160,9962,1.0,23.0,62.0
6829,7,3901,1.0,2.5,32.0
6829,7,3901,1.0,4.5,32.0
6829,7,3901,1.0,6.0,63.0
6829,7,3901,1.0,8.0,0.0
6829,7,3901,1.0,9.0,0.0
6771,132,7114,1.0,18.5,64.0
6771,132,7114,1.0,22.0,0.0
6771,132,7114,1.0,23.0,65.0
6771,132,7114,1.0,0.0,94.0
6771,132,7114,1.0,1.0,253.0
6771,132,7114,1.0,2.0,95.0
6771,132,7114,1.0,4.5,126.0
6771,132,7114,1.0,5.5,63.0
6771,132,7114,1.0,6.5,63.0
6771,132,7114,1.0,7.5,127.0
6755,103,6892,0.0,2.0,63.0
6755,103,6892,0.0,8.0,123.0
6755,103,6892,0.0,10.0,94.0
7065,178,1741,1.0,17.0,283.0
7065,178,1741,1.0,18.5,0.0
6191,143,10128,1.0,21.5,63.0
6191,143,10128,1.0,6.5,125.0
6191,143,10128,1.0,9.5,0.0
5886,98,7258,0.0,18.5,63.0
5886,98,7258,0.0,23.0,188.0
5886,98,7258,0.0,3.5,95.0
5886,98,7258,0.0,7.5,126.0
4869,35,6018,1.0,16.0,64.0
4869,35,6018,1.0,6.0,536.0
4869,35,6018,1.0,7.5,346.0
3040,309,8021,0.0,3.0,563.0
7776,61,887,1.0,20.5,0.0
7776,61,887,1.0,22.0,0.0
7776,61,887,1.0,0.0,31.0
7776,61,887,1.0,2.0,63.0
7776,61,887,1.0,4.0,0.0
7776,61,887,1.0,6.0,0.0
9436,164,9660,1.0,17.5,65.0
9436,164,9660,1.0,19.5,33.0
9436,164,9660,1.0,22.5,159.0
6079,60,1435,0.0,19.5,64.0
7711,59,441,1.0,7.5,94.0
7711,59,441,1.0,10.0,158.0
9549,146,8939,1.0,12.0,64.0
9549,146,8939,1.0,14.0,0.0
5093,35,3299,1.0,18.5,220.0
9541,36,5007,1.0,1.0,62.0
9541,36,5007,1.0,4.0,31.0
9541,36,5007,1.0,7.0,96.0
6748,121,6643,1.0,13.0,0.0
6748,121,6643,1.0,19.5,95.0
6748,121,6643,1.0,0.0,190.0
6748,121,6643,1.0,5.5,126.0
5639,107,6973,0.0,12.5,34.0
5639,107,6973,0.0,17.0,63.0
5639,107,6973,0.0,20.0,65.0
5639,107,6973,0.0,4.0,64.0
5639,107,6973,0.0,7.5,94.0
5147,25,4491,0.0,2.5,32.0
5147,25,4491,0.0,5.5,0.0
5147,25,4491,0.0,8.0,0.0
6797,27,4562,0.0,17.0,0.0
6797,27,4562,0.0,19.0,31.0
6797,27,4562,0.0,20.5,63.0
6797,27,4562,0.0,22.5,0.0
6797,27,4562,0.0,0.5,125.0
6797,27,4562,0.0,2.5,32.0
6797,27,4562,0.0,4.0,64.0
6797,27,4562,0.0,6.0,31.0
6797,27,4562,0.0,7.5,32.0
9463,29,5431,1.0,18.5,30.0
6604,11,5748,1.0,18.0,31.0
6604,11,5748,1.0,20.0,31.0
6458,146,8163,0.0,0.5,94.0
6458,146,8163,0.0,3.0,158.0
6458,146,8163,0.0,5.5,30.0
300,66,597,1.0,18.5,63.0
300,66,597,1.0,21.0,63.0
300,66,597,1.0,23.5,64.0
300,66,597,1.0,1.5,95.0
4001,185,1930,1.0,1.0,30.0
4718,53,1131,1.0,0.0,0.0
4718,53,1131,1.0,0.0,221.0
4718,53,1131,1.0,2.5,63.0
4718,53,1131,1.0,5.0,321.0
4718,53,1131,1.0,10.0,0.0
4718,53,1131,1.0,10.5,32.0
6395,109,7375,1.0,19.0,64.0
6395,109,7375,1.0,22.0,125.0
6395,109,7375,1.0,1.5,93.0
6395,109,7375,1.0,9.0,62.0
5009,162,4916,0.0,17.5,31.0
5009,162,4916,0.0,19.5,32.0
5031,28,5779,1.0,19.0,248.0
5031,28,5779,1.0,21.0,250.0
6457,170,9376,0.0,22.0,158.0
5679,94,1326,1.0,20.0,31.0
5679,94,1326,1.0,22.0,156.0
5679,94,1326,1.0,0.5,94.0
6263,97,7254,0.0,19.5,0.0
6263,97,7254,0.0,23.0,0.0
6263,97,7254,0.0,2.5,63.0
6263,97,7254,0.0,8.5,32.0
2241,234,6310,1.0,17.5,62.0
4409,74,788,1.0,16.5,0.0
4409,74,788,1.0,18.5,31.0
4335,74,1581,1.0,2.5,32.0
4218,142,9125,0.0,18.0,65.0
4218,142,9125,0.0,9.5,63.0
9463,36,4978,0.0,11.5,62.0
9463,36,4978,0.0,22.0,34.0
9463,36,4978,0.0,1.0,0.0
4179,150,10119,1.0,21.5,63.0
4179,150,10119,1.0,23.5,32.0
6285,36,5908,0.0,0.0,65.0
6175,177,2159,1.0,6.0,64.0
6175,177,2159,1.0,9.0,32.0
4884,0,2971,1.0,4.5,94.0
4884,0,2971,1.0,7.0,32.0
4884,0,2971,1.0,9.0,0.0
2707,203,7800,0.0,3.5,31.0
4525,33,4880,0.0,20.0,63.0
4525,33,4880,0.0,22.0,31.0
4525,33,4880,0.0,23.5,95.0
4525,33,4880,0.0,1.5,93.0
4525,33,4880,0.0,3.5,64.0
4525,33,4880,0.0,5.5,31.0
4525,33,4880,0.0,7.0,32.0
6342,184,2493,1.0,6.5,32.0
6342,184,2493,1.0,8.5,32.0
9514,34,4951,1.0,2.0,316.0
9514,34,4951,1.0,5.0,95.0
7076,179,2320,1.0,6.5,0.0
7076,179,2320,1.0,8.5,31.0
4408,81,704,1.0,19.5,32.0
8028,155,10113,1.0,19.0,93.0
8028,155,10113,1.0,20.0,63.0
8028,155,10113,1.0,22.0,32.0
8028,155,10113,1.0,0.5,63.0
8028,155,10113,1.0,2.5,31.0
8869,153,8350,1.0,19.0,32.0
8869,153,8350,1.0,20.5,73.0
9690,28,4633,1.0,1.0,282.0
9690,28,4633,1.0,4.0,283.0
9690,28,4633,1.0,6.0,313.0
9467,19,4278,0.0,19.0,32.0
9467,19,4278,0.0,21.0,281.0
8845,153,8325,0.0,21.0,32.0
8845,153,8325,0.0,22.5,30.0
8845,153,8325,0.0,0.0,0.0
4429,74,677,1.0,19.0,64.0
4836,162,4923,1.0,9.0,0.0
4836,162,4923,1.0,10.5,0.0
3100,246,58,1.0,17.0,190.0
425,43,5930,0.0,3.0,158.0
425,43,5930,0.0,5.0,156.0
6790,144,9676,1.0,23.5,0.0
6790,144,9676,1.0,2.5,63.0
6790,144,9676,1.0,5.5,0.0
4307,225,1724,1.0,4.5,31.0
4564,29,3675,0.0,0.5,158.0
9447,3,9872,1.0,3.5,64.0
9447,3,9872,1.0,5.5,0.0
5080,35,3275,0.0,4.5,32.0
2885,206,2625,1.0,7.5,126.0
9498,163,9569,0.0,19.0,32.0
6465,170,9370,0.0,22.5,31.0
6465,170,9370,0.0,0.0,64.0
6087,174,1779,0.0,20.0,94.0
4387,92,6674,0.0,19.0,94.0
4387,92,6674,0.0,21.0,63.0
4387,92,6674,0.0,23.5,62.0
4387,92,6674,0.0,4.0,94.0
4246,196,2215,0.0,18.0,63.0
3853,96,6807,0.0,17.0,0.0
3853,96,6807,0.0,19.0,32.0
6716,119,6632,1.0,19.0,159.0
6716,119,6632,1.0,23.0,31.0
6716,119,6632,1.0,3.5,36.0
5551,100,7350,0.0,21.5,32.0
5551,100,7350,0.0,1.5,93.0
5551,100,7350,0.0,5.0,32.0
5551,100,7350,0.0,8.5,93.0
4772,84,1129,1.0,17.0,64.0
4772,84,1129,1.0,20.0,63.0
4772,84,1129,1.0,2.0,63.0
7787,55,354,0.0,21.5,31.0
440,1,5517,1.0,19.5,31.0
440,1,5517,1.0,22.0,32.0
440,1,5517,1.0,3.0,31.0
440,1,5517,1.0,5.5,62.0
2898,219,2240,0.0,17.0,62.0
302,91,188,0.0,18.5,0.0
302,91,188,0.0,22.5,0.0
4016,199,2481,0.0,18.5,31.0
3991,183,1882,1.0,17.0,95.0
3991,183,1882,1.0,19.5,94.0
3991,183,1882,1.0,22.5,94.0
3991,183,1882,1.0,0.0,128.0
3991,183,1882,1.0,2.0,129.0
3991,183,1882,1.0,4.5,95.0
6630,163,9571,0.0,2.5,32.0
8013,152,8186,1.0,18.0,0.0
8013,152,8186,1.0,21.5,0.0
8013,152,8186,1.0,23.5,63.0
3565,280,12150,0.0,5.0,32.0
2125,235,8049,0.0,4.0,31.0
5089,35,6042,1.0,20.0,33.0
5089,35,6042,1.0,2.0,62.0
5089,35,6042,1.0,5.0,30.0
7016,175,1853,0.0,0.5,0.0
7016,175,1853,0.0,3.0,32.0
3355,240,231,1.0,1.5,64.0
4323,211,2877,1.0,3.0,488.0
3874,114,6580,1.0,21.5,0.0
3874,114,6580,1.0,6.0,0.0
4651,276,10003,0.0,17.0,93.0
4651,276,10003,0.0,18.5,159.0
4651,276,10003,0.0,19.5,64.0
6791,7,3903,1.0,18.5,32.0
2237,236,4762,1.0,16.5,32.0
2237,236,4762,1.0,18.5,64.0
9356,155,9635,0.0,7.5,96.0
9356,155,9635,0.0,9.0,64.0
4491,270,10853,0.0,4.0,32.0
5194,22,4395,0.0,17.0,0.0
5194,22,4395,0.0,1.0,32.0
4544,29,4356,0.0,1.0,63.0
6611,4,3749,0.0,1.0,63.0
6611,4,3749,0.0,3.5,0.0
6611,4,3749,0.0,7.0,32.0
4947,22,4439,1.0,21.5,224.0
4947,22,4439,1.0,0.5,0.0
4947,22,4439,1.0,4.0,127.0
4949,28,4598,0.0,17.0,64.0
8856,278,11193,1.0,18.5,127.0
608,288,11392,0.0,20.0,62.0
608,288,11392,0.0,23.0,32.0
6851,147,8633,1.0,18.5,0.0
6851,147,8633,1.0,20.0,63.0
6851,147,8633,1.0,21.5,0.0
3555,263,11791,1.0,20.5,95.0
420,48,5839,0.0,12.0,33.0
3098,246,8073,0.0,11.0,95.0
7691,75,826,1.0,11.5,31.0
7691,75,826,1.0,12.5,32.0
5883,130,7085,0.0,15.5,0.0
5883,130,7085,0.0,16.5,63.0
5883,130,7085,0.0,17.5,155.0
5883,130,7085,0.0,19.0,0.0
5883,130,7085,0.0,20.0,0.0
5883,130,7085,0.0,21.5,62.0
5883,130,7085,0.0,23.0,159.0
5883,130,7085,0.0,0.0,124.0
5883,130,7085,0.0,1.0,30.0
5883,130,7085,0.0,2.5,156.0
5883,130,7085,0.0,4.0,221.0
5883,130,7085,0.0,5.0,32.0
5883,130,7085,0.0,6.5,64.0
4765,84,1492,1.0,7.5,93.0
4015,196,2487,0.0,18.5,63.0
5551,100,7595,1.0,3.5,160.0
6282,81,1176,1.0,0.0,31.0
6282,81,1176,1.0,2.5,33.0
6282,81,1176,1.0,4.5,0.0
348,37,5613,1.0,22.5,93.0
348,37,5613,1.0,0.5,31.0
348,37,5613,1.0,3.0,32.0
348,37,5613,1.0,5.0,64.0
6721,95,6535,1.0,20.5,0.0
6721,95,6535,1.0,0.0,0.0
3667,286,9500,1.0,4.0,0.0
3667,286,9500,1.0,7.0,96.0
3130,309,8103,0.0,20.5,222.0
3130,309,8103,0.0,4.0,128.0
4565,29,3675,0.0,17.0,64.0
4565,29,3675,0.0,3.5,33.0
6905,145,8918,1.0,17.0,0.0
6905,145,8918,1.0,18.0,32.0
6905,145,8918,1.0,19.0,0.0
9457,38,6022,0.0,3.5,0.0
9457,38,6022,0.0,6.5,62.0
9459,34,4953,1.0,16.5,62.0
9459,34,4953,1.0,19.0,62.0
3430,248,679,1.0,8.0,142.0
256,43,5254,0.0,20.5,0.0
256,43,5254,0.0,22.5,32.0
256,43,5254,0.0,1.0,63.0
256,43,5254,0.0,3.0,0.0
256,43,5254,0.0,5.5,63.0
256,43,5254,0.0,7.5,42.0
256,43,5254,0.0,9.5,0.0
9466,29,5743,1.0,17.5,64.0
5742,84,996,0.0,1.5,63.0
9443,19,4321,1.0,18.5,126.0
9443,19,4321,1.0,2.0,63.0
9443,19,4321,1.0,4.5,124.0
7786,76,615,1.0,18.0,31.0
7786,76,615,1.0,20.5,94.0
8955,291,12044,0.0,19.5,32.0
5282,105,6955,0.0,16.0,64.0
5282,105,6955,0.0,17.5,32.0
5282,105,6955,0.0,19.0,64.0
5282,105,6955,0.0,21.0,63.0
5282,105,6955,0.0,23.0,96.0
5282,105,6955,0.0,0.5,221.0
5282,105,6955,0.0,2.0,311.0
5282,105,6955,0.0,4.0,62.0
5282,105,6955,0.0,6.0,62.0
5282,105,6955,0.0,8.0,126.0
5282,105,6955,0.0,9.5,32.0
4827,49,3176,0.0,18.0,0.0
4827,49,3176,0.0,21.0,31.0
4827,49,3176,0.0,3.0,157.0
4827,49,3176,0.0,6.5,64.0
6787,102,6447,1.0,23.0,65.0
397,1,3640,0.0,23.5,30.0
397,1,3640,0.0,1.5,63.0
4515,163,9575,0.0,6.5,94.0
7089,177,1790,1.0,1.0,62.0
4593,28,5870,0.0,21.5,316.0
4593,28,5870,0.0,23.5,222.0
4593,28,5870,0.0,2.0,61.0
4593,28,5870,0.0,4.0,252.0
4593,28,5870,0.0,7.0,94.0
6453,152,8143,0.0,19.5,158.0
3302,305,8109,0.0,2.0,97.0
284,93,272,1.0,3.0,64.0
5034,50,6194,0.0,19.0,31.0
5034,50,6194,0.0,20.5,0.0
5034,50,6194,0.0,22.0,0.0
5034,50,6194,0.0,2.0,63.0
5034,50,6194,0.0,5.0,0.0
8069,148,8238,0.0,18.5,64.0
8069,148,8238,0.0,20.5,0.0
8069,148,8238,0.0,22.5,33.0
5223,120,7436,1.0,4.0,126.0
4847,144,3991,0.0,16.5,31.0
4847,144,3991,0.0,19.0,0.0
4847,144,3991,0.0,21.5,0.0
4847,144,3991,0.0,0.5,32.0
4847,144,3991,0.0,3.5,32.0
4847,144,3991,0.0,6.0,65.0
4847,144,3991,0.0,8.5,31.0
6465,146,8932,1.0,3.0,0.0
6465,146,8932,1.0,5.5,31.0
4675,140,8805,1.0,18.5,0.0
4675,140,8805,1.0,1.5,0.0
4534,34,5951,0.0,18.5,63.0
9506,160,9111,1.0,18.0,96.0
9506,160,9111,1.0,22.5,126.0
4235,25,4493,0.0,3.5,254.0
4235,25,4493,0.0,7.0,62.0
4235,25,4493,0.0,9.0,32.0
6801,144,3987,0.0,16.0,32.0
6801,144,3987,0.0,18.5,32.0
3200,294,8761,1.0,19.5,33.0
3200,294,8761,1.0,23.5,0.0
3396,248,697,0.0,21.0,64.0
9540,29,6224,1.0,8.0,32.0
4549,3,6008,1.0,3.0,31.0
4549,3,6008,1.0,5.5,0.0
4753,97,7306,1.0,17.0,62.0
4753,97,7306,1.0,20.0,62.0
4753,97,7306,1.0,23.0,64.0
4753,97,7306,1.0,2.5,376.0
4753,97,7306,1.0,5.5,188.0
4753,97,7306,1.0,8.5,95.0
6064,165,10210,0.0,23.0,95.0
5567,85,1099,1.0,16.5,31.0
5567,85,1099,1.0,18.0,31.0
5567,85,1099,1.0,20.0,0.0
5567,85,1099,1.0,22.0,62.0
5567,85,1099,1.0,0.0,94.0
5567,85,1099,1.0,2.0,96.0
5567,85,1099,1.0,4.5,63.0
5567,85,1099,1.0,6.5,31.0
5567,85,1099,1.0,8.5,32.0
5567,85,1099,1.0,10.0,63.0
6265,65,333,0.0,2.5,31.0
6265,65,333,0.0,4.0,155.0
6265,65,333,0.0,5.0,31.0
6265,65,333,0.0,6.0,63.0
2109,220,2698,1.0,6.5,96.0
6463,134,8177,1.0,0.0,0.0
6463,134,8177,1.0,1.5,0.0
9057,5,6048,0.0,16.5,0.0
9057,5,6048,0.0,5.0,0.0
488,16,4182,1.0,12.0,32.0
488,16,4182,1.0,18.0,31.0
6014,283,1271,0.0,11.5,64.0
6014,283,1271,0.0,17.0,32.0
6014,283,1271,0.0,19.5,63.0
6014,283,1271,0.0,23.0,128.0
6014,283,1271,0.0,3.5,96.0
6014,283,1271,0.0,5.5,126.0
6459,134,9821,0.0,6.5,94.0
6459,134,9821,0.0,8.0,63.0
347,48,5466,0.0,18.0,0.0
347,48,5466,0.0,21.5,0.0
347,48,5466,0.0,0.5,31.0
545,285,10523,1.0,18.5,253.0
545,285,10523,1.0,21.0,221.0
545,285,10523,1.0,0.5,223.0
545,285,10523,1.0,7.5,128.0
9003,49,5449,0.0,23.0,0.0
9003,49,5449,0.0,2.0,93.0
9003,49,5449,0.0,5.0,31.0
7804,93,1193,1.0,1.0,0.0
7804,93,1193,1.0,3.5,0.0
7804,93,1193,1.0,6.0,0.0
9518,34,6002,1.0,17.0,63.0
9518,34,6002,1.0,20.0,0.0
4627,25,4485,0.0,19.0,0.0
4627,25,4485,0.0,21.5,0.0
4627,25,4485,0.0,0.5,0.0
4096,185,1715,0.0,7.0,31.0
4096,185,1715,0.0,8.5,0.0
3509,276,11065,0.0,16.5,63.0
3509,276,11065,0.0,17.5,158.0
3509,276,11065,0.0,18.5,63.0
3509,276,11065,0.0,20.0,32.0
3509,276,11065,0.0,21.5,64.0
6667,96,6837,1.0,1.0,63.0
6667,96,6837,1.0,5.5,29.0
3619,265,11762,0.0,18.5,32.0
6187,177,2164,1.0,4.0,0.0
6187,177,2164,1.0,6.5,0.0
3554,264,11823,1.0,22.5,32.0
3554,264,11823,1.0,23.5,31.0
3554,264,11823,1.0,1.0,32.0
7576,21,5415,1.0,20.0,93.0
6080,165,8686,0.0,4.0,96.0
6080,165,8686,0.0,6.5,95.0
6503,19,4334,1.0,7.0,32.0
6734,112,7153,0.0,2.0,158.0
6734,112,7153,0.0,4.0,62.0
670,24,4657,0.0,12.0,65.0
670,24,4657,0.0,13.5,0.0
5817,87,1031,0.0,15.0,32.0
5817,87,1031,0.0,17.0,32.0
5584,97,7302,1.0,17.0,64.0
5584,97,7302,1.0,19.5,0.0
5584,97,7302,1.0,22.5,94.0
5584,97,7302,1.0,1.5,144.0
5584,97,7302,1.0,5.0,98.0
5584,97,7302,1.0,8.0,93.0
5584,97,7302,1.0,10.5,31.0
4030,281,11267,0.0,16.0,62.0
4030,281,11267,0.0,18.0,0.0
207,285,10549,1.0,2.0,349.0
207,285,10549,1.0,4.5,350.0
2799,225,2130,1.0,4.0,62.0
3682,265,11896,1.0,19.5,127.0
4718,94,273,0.0,17.5,94.0
4718,94,273,0.0,19.5,126.0
3151,301,8026,1.0,20.0,123.0
2286,202,6652,0.0,19.5,126.0
6575,49,3265,0.0,21.0,31.0
5535,106,6957,1.0,19.0,63.0
5535,106,6957,1.0,21.0,31.0
5535,106,6957,1.0,22.5,31.0
5535,106,6957,1.0,0.5,0.0
5535,106,6957,1.0,2.5,32.0
5059,28,4592,0.0,14.5,0.0
5059,28,4592,0.0,18.5,33.0
5059,28,4592,0.0,21.5,31.0
7030,175,2232,0.0,17.0,0.0
7030,175,2232,0.0,2.0,95.0
7030,175,2232,0.0,4.5,0.0
7030,175,2232,0.0,9.5,0.0
5631,94,311,1.0,18.0,32.0
5631,94,311,1.0,22.5,221.0
5631,94,311,1.0,1.0,159.0
5631,94,311,1.0,3.5,189.0
4942,17,4244,1.0,17.0,0.0
4942,17,4244,1.0,18.5,62.0
4942,17,4244,1.0,20.5,32.0
4942,17,4244,1.0,5.5,0.0
5048,14,5780,1.0,16.0,0.0
5048,14,5780,1.0,17.0,31.0
5048,14,5780,1.0,17.5,63.0
4474,146,9843,0.0,12.5,32.0
4474,146,9843,0.0,1.0,0.0
4474,146,9843,0.0,3.5,126.0
4474,146,9843,0.0,7.0,0.0
4799,83,117,0.0,17.5,32.0
4799,83,117,0.0,21.0,94.0
4799,83,117,0.0,1.5,64.0
4799,83,117,0.0,8.5,32.0
4799,83,117,0.0,10.5,94.0
4565,19,4329,1.0,19.0,32.0
4565,19,4329,1.0,21.0,95.0
4565,19,4329,1.0,23.5,32.0
4688,169,8475,1.0,16.5,31.0
8859,162,4925,1.0,5.5,31.0
4664,148,9835,0.0,1.5,217.0
4664,148,9835,0.0,1.5,63.0
4664,148,9835,0.0,4.0,665.0
4664,148,9835,0.0,6.0,1042.0
4889,17,4752,1.0,1.5,32.0
4889,17,4752,1.0,3.5,158.0
6670,103,6908,1.0,17.5,127.0
6670,103,6908,1.0,20.5,32.0
6670,103,6908,1.0,23.5,63.0
6670,103,6908,1.0,3.0,95.0
7560,6,5802,1.0,4.5,0.0
7560,6,5802,1.0,10.0,31.0
3755,253,3526,0.0,2.5,63.0
4125,197,2329,0.0,17.0,0.0
4125,197,2329,0.0,19.0,31.0
5647,255,10332,1.0,13.0,32.0
5647,255,10332,1.0,16.0,0.0
5647,255,10332,1.0,6.0,0.0
9541,19,9934,1.0,18.5,62.0
8007,146,8949,0.0,19.0,62.0
5715,56,1459,0.0,7.5,582.0
186,274,8798,1.0,2.0,63.0
6708,126,7808,0.0,20.5,31.0
6708,126,7808,0.0,23.5,32.0
6708,126,7808,0.0,3.5,127.0
6708,126,7808,0.0,6.5,33.0
7816,77,1409,1.0,0.0,0.0
7816,77,1409,1.0,3.5,0.0
7816,77,1409,1.0,5.0,32.0
7816,77,1409,1.0,6.0,0.0
4549,10,4014,1.0,23.0,96.0
4549,10,4014,1.0,1.0,63.0
6643,119,7786,0.0,3.0,32.0
6643,119,7786,0.0,7.5,95.0
6643,119,7786,0.0,10.0,31.0
6582,5,9741,0.0,23.5,158.0
9695,31,4795,1.0,19.0,31.0
9695,31,4795,1.0,21.5,63.0
9695,31,4795,1.0,0.5,32.0
9695,31,4795,1.0,4.0,0.0
9695,31,4795,1.0,6.5,32.0
9695,31,4795,1.0,9.0,0.0
255,48,3443,1.0,15.0,33.0
255,48,3443,1.0,18.0,33.0
255,48,3443,1.0,21.0,97.0
255,48,3443,1.0,4.0,30.0
3643,269,10786,1.0,1.5,63.0
3643,269,10786,1.0,3.0,0.0
3643,269,10786,1.0,5.0,0.0
3643,269,10786,1.0,6.5,0.0
3643,269,10786,1.0,8.5,0.0
3643,269,10786,1.0,10.0,0.0
6077,142,9149,1.0,18.5,31.0
3745,269,10797,0.0,0.0,31.0
3745,269,10797,0.0,1.5,32.0
3745,269,10797,0.0,3.5,63.0
3745,269,10797,0.0,5.0,31.0
9616,35,5603,1.0,18.5,61.0
9616,35,5603,1.0,5.0,32.0
326,80,325,0.0,2.0,93.0
4657,166,9408,1.0,5.0,32.0
4657,166,9408,1.0,8.5,32.0
6579,49,4845,1.0,11.5,31.0
6579,49,4845,1.0,4.5,0.0
5970,124,9757,1.0,18.5,254.0
5970,124,9757,1.0,20.5,253.0
5970,124,9757,1.0,1.5,64.0
5970,124,9757,1.0,4.0,190.0
5970,124,9757,1.0,5.5,189.0
5970,124,9757,1.0,7.5,285.0
5970,124,9757,1.0,10.5,349.0
7630,76,834,0.0,17.0,31.0
7630,76,834,0.0,19.0,125.0
7630,76,834,0.0,0.5,219.0
7630,76,834,0.0,2.5,97.0
3873,95,6411,0.0,11.5,32.0
3873,95,6411,0.0,4.5,32.0
4203,150,8602,0.0,4.5,64.0
4203,150,8602,0.0,6.5,0.0
3295,305,11118,1.0,18.0,32.0
4488,258,11636,1.0,9.5,0.0
4488,258,11636,1.0,10.0,32.0
4552,38,5559,0.0,0.5,32.0
4552,38,5559,0.0,6.5,63.0
5190,25,4536,1.0,5.0,63.0
5190,25,4536,1.0,7.5,124.0
4818,5,3564,1.0,18.0,65.0
7700,61,534,0.0,19.0,62.0
7700,61,534,0.0,21.0,62.0
7700,61,534,0.0,23.0,31.0
7700,61,534,0.0,1.0,156.0
6622,49,4837,1.0,17.5,32.0
4850,5,9742,0.0,13.5,0.0
4850,5,9742,0.0,5.0,0.0
386,37,6066,1.0,1.0,189.0
386,37,6066,1.0,3.5,127.0
386,37,6066,1.0,5.5,95.0
386,37,6066,1.0,7.5,31.0
5022,125,7513,0.0,11.0,31.0
4715,85,927,1.0,13.0,63.0
4715,85,927,1.0,15.0,0.0
4715,85,927,1.0,17.0,0.0
