5569,MTA NYCT_BX2,MTA_104061,1,5.5,125.0
4856,MTA NYCT_B64,MTA_306982,1,2.0,64.0
4856,MTA NYCT_B64,MTA_306982,1,4.5,94.0
4856,MTA NYCT_B64,MTA_306982,1,6.5,32.0
4856,MTA NYCT_B64,MTA_306982,1,8.0,32.0
4856,MTA NYCT_B64,MTA_306982,1,9.5,93.0
3607,MTABC_Q23,MTA_550946,1,11.0,0.0
3607,MTABC_Q23,MTA_550946,1,16.5,0.0
3607,MTABC_Q23,MTA_550946,1,19.0,0
3370,MTABC_BXM7,MTA_450090,0,19.5,253.0
3370,MTABC_BXM7,MTA_450090,0,20.0,477.0
3370,MTABC_BXM7,MTA_450090,0,0.0,344.0
3753,MTABC_Q10,MTA_553217,0,23.5,31.0
3753,MTABC_Q10,MTA_553217,0,1.0,0.0
3753,MTABC_Q10,MTA_553217,0,3.5,31.0
3825,MTA NYCT_M21,MTA_403323,1,17.5,31.0
3825,MTA NYCT_M21,MTA_403323,1,19.0,0.0
3825,MTA NYCT_M21,MTA_403323,1,20.0,0.0
3825,MTA NYCT_M21,MTA_403323,1,22.5,31.0
3825,MTA NYCT_M21,MTA_403323,1,0.0,32.0
3777,MTABC_Q22,MTA_550771,0,18.5,32.0
3777,MTABC_Q22,MTA_550771,0,20.0,64.0
3777,MTABC_Q22,MTA_550771,0,22.0,31.0
3777,MTABC_Q22,MTA_550771,0,23.5,63.0
3777,MTABC_Q22,MTA_550771,0,1.5,64.0
3777,MTABC_Q22,MTA_550771,0,3.0,94.0
3777,MTABC_Q22,MTA_550771,0,4.5,94.0
3777,MTABC_Q22,MTA_550771,0,6.5,62.0
9617,MTA NYCT_B1,MTA_300028,0,17.0,0.0
9617,MTA NYCT_B1,MTA_300028,0,19.0,63.0
9617,MTA NYCT_B1,MTA_300028,0,21.0,32.0
9617,MTA NYCT_B1,MTA_300028,0,23.5,31.0
9617,MTA NYCT_B1,MTA_300028,0,7.5,32.0
9638,MTA NYCT_Q88,MTA_504031,1,20.5,63.0
7071,MTA NYCT_S66,MTA_200580,1,19.0,94.0
7071,MTA NYCT_S66,MTA_200580,1,22.0,94.0
3246,MTABC_QM16,MTA_550703,0,4.5,186.0
6268,MTA NYCT_S46,MTA_200274,0,16.5,31.0
6268,MTA NYCT_S46,MTA_200274,0,19.5,57.0
6088,MTA NYCT_BX7,MTA_100482,1,16.0,32.0
6088,MTA NYCT_BX7,MTA_100482,1,18.0,95.0
6088,MTA NYCT_BX7,MTA_100482,1,20.0,31.0
6088,MTA NYCT_BX7,MTA_100482,1,22.5,32.0
6088,MTA NYCT_BX7,MTA_100482,1,0.0,94.0
6088,MTA NYCT_BX7,MTA_100482,1,2.5,157.0
6088,MTA NYCT_BX7,MTA_100482,1,5.0,156.0
6088,MTA NYCT_BX7,MTA_100482,1,7.0,32.0
4546,MTA NYCT_B38,MTA_303024,0,23.0,62.0
4546,MTA NYCT_B38,MTA_303024,0,4.5,0.0
4546,MTA NYCT_B38,MTA_303024,0,7.0,23.0
458,MTA NYCT_B68,MTA_305725,0,18.5,31.0
458,MTA NYCT_B68,MTA_305725,0,20.5,94.0
458,MTA NYCT_B68,MTA_305725,0,23.0,31.0
5639,MTA NYCT_M15,MTA_401721,0,13.0,32.0
5639,MTA NYCT_M15,MTA_401721,0,17.5,33.0
5639,MTA NYCT_M15,MTA_401721,0,21.0,0.0
5639,MTA NYCT_M15,MTA_401721,0,1.5,31.0
5639,MTA NYCT_M15,MTA_401721,0,5.0,32.0
4906,MTA NYCT_Q17,MTA_503273,1,1.5,96.0
9407,MTA NYCT_B36,MTA_302826,0,19.0,0.0
9407,MTA NYCT_B36,MTA_302826,0,20.5,64.0
9407,MTA NYCT_B36,MTA_302826,0,2.0,126.0
555,MTABC_Q38,MTA_551317,0,18.5,31.0
555,MTABC_Q38,MTA_551317,0,20.5,62.0
8943,MTABC_Q23,MTA_550955,1,5.0,63.0
306,MTA NYCT_BX35,MTA_102328,1,2.5,125.0
306,MTA NYCT_BX35,MTA_102328,1,4.0,248.0
434,MTA NYCT_B61,MTA_306114,0,4.0,63.0
434,MTA NYCT_B61,MTA_306114,0,6.0,63.0
434,MTA NYCT_B61,MTA_306114,0,9.5,0
260,MTA NYCT_B8,MTA_300839,0,0.5,64.0
260,MTA NYCT_B8,MTA_300839,0,4.0,62.0
260,MTA NYCT_B8,MTA_300839,0,7.0,126.0
260,MTA NYCT_B8,MTA_300839,0,8.0,32.0
2856,MTA NYCT_X12,MTA_200406,1,6.5,64.0
9265,MTA NYCT_Q85,MTA_500690,1,22.5,0.0
9265,MTA NYCT_Q85,MTA_500690,1,0.5,32.0
3896,MTA NYCT_M116,MTA_401990,0,3.0,191.0
3896,MTA NYCT_M116,MTA_401990,0,4.5,64.0
3896,MTA NYCT_M116,MTA_401990,0,5.5,32.0
4853,MTA NYCT_B15,MTA_301080,1,16.5,0.0
4853,MTA NYCT_B15,MTA_301080,1,19.5,33.0
4563,MTA NYCT_B62,MTA_307998,0,3.5,221.0
4563,MTA NYCT_B62,MTA_307998,0,6.0,0
