busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
6302,182,1698,1.0,5.5,1256.0
5273,106,5866,0.0,5.0,64.0
9563,141,6352,1.0,17.5,0.0
9563,141,6352,1.0,19.0,0.0
9563,141,6352,1.0,20.0,0.0
6636,121,5169,1.0,2.0,31.0
3747,264,9148,1.0,18.0,31.0
3747,264,9148,1.0,19.0,0.0
6464,141,9707,0.0,0.0,31.0
7734,93,207,0.0,1.5,31.0
7734,93,207,0.0,4.0,32.0
4680,140,6826,1.0,3.0,31.0
4334,74,913,1.0,18.0,94.0
5611,98,5771,0.0,17.0,64.0
5611,98,5771,0.0,21.0,92.0
5516,255,8067,0.0,17.5,30.0
6703,121,5178,1.0,21.5,95.0
6703,121,5178,1.0,2.0,97.0
6703,121,5178,1.0,6.5,63.0
9387,36,3849,0.0,17.0,93.0
9387,36,3849,0.0,19.5,64.0
3568,263,9133,0.0,18.5,31.0
3568,263,9133,0.0,20.0,63.0
6309,183,1474,1.0,19.5,63.0
6309,183,1474,1.0,22.0,0.0
6309,183,1474,1.0,0.0,31.0
6309,183,1474,1.0,2.0,0.0
3385,246,6204,0.0,18.5,95.0
3385,246,6204,0.0,23.0,232.0
5851,117,5441,0.0,18.0,290.0
5851,117,5441,0.0,19.0,251.0
5851,117,5441,0.0,20.5,96.0
5851,117,5441,0.0,22.0,345.0
5851,117,5441,0.0,0.5,126.0
5851,117,5441,0.0,2.0,63.0
5851,117,5441,0.0,4.5,63.0
5851,117,5441,0.0,6.0,127.0
5851,117,5441,0.0,7.5,190.0
5851,117,5441,0.0,8.5,63.0
6134,165,7875,1.0,3.0,32.0
6134,165,7875,1.0,5.5,31.0
6761,102,9529,0.0,18.5,349.0
6761,102,9529,0.0,19.5,317.0
6761,102,9529,0.0,20.5,63.0
6761,102,9529,0.0,22.0,0.0
6761,102,9529,0.0,5.0,95.0
3208,294,9242,0.0,5.5,31.0
4006,173,1951,0.0,0.0,250.0
4006,173,1951,0.0,2.5,124.0
4006,173,1951,0.0,5.0,157.0
4006,173,1951,0.0,9.0,156.0
2470,222,4614,0.0,17.5,95.0
6733,101,5699,0.0,0.5,32.0
6733,101,5699,0.0,3.0,33.0
4208,137,6702,0.0,17.5,0.0
4208,137,6702,0.0,18.5,94.0
469,1,4331,1.0,20.0,95.0
3111,244,5458,1.0,0.5,219.0
3664,269,8381,0.0,0.5,64.0
3664,269,8381,0.0,2.0,63.0
3664,269,8381,0.0,3.5,63.0
3664,269,8381,0.0,5.0,0.0
7687,93,932,0.0,17.5,0.0
7687,93,932,0.0,20.0,31.0
5025,5,2767,0.0,20.5,0.0
5025,5,2767,0.0,23.0,64.0
5812,64,1098,0.0,20.0,32.0
5812,64,1098,0.0,22.5,0.0
5812,64,1098,0.0,1.0,32.0
5812,64,1098,0.0,6.5,63.0
3163,312,6168,0.0,4.5,126.0
6733,110,6179,0.0,21.5,185.0
2774,231,2041,0.0,19.0,31.0
9524,19,3310,0.0,19.5,32.0
9524,19,3310,0.0,22.0,96.0
2144,217,6014,0.0,18.0,63.0
4992,11,3107,0.0,23.5,125.0
4992,11,3107,0.0,2.0,155.0
4992,11,3107,0.0,4.0,157.0
4992,11,3107,0.0,6.5,123.0
3096,240,5868,1.0,20.0,127.0
3096,240,5868,1.0,5.5,96.0
6340,142,7895,1.0,5.5,43.0
9112,4,2893,1.0,16.0,0.0
9112,4,2893,1.0,17.5,32.0
9112,4,2893,1.0,19.5,32.0
9112,4,2893,1.0,22.5,62.0
8036,157,7967,0.0,8.0,31.0
8036,157,7967,0.0,9.0,31.0
8036,157,7967,0.0,10.5,32.0
6398,119,5091,0.0,20.0,64.0
9510,36,3738,0.0,23.5,32.0
5164,149,7645,1.0,23.5,94.0
5164,149,7645,1.0,1.0,94.0
5164,149,7645,1.0,3.5,159.0
258,21,2384,0.0,11.5,32.0
9407,35,2419,0.0,22.5,32.0
4341,54,1201,0.0,16.5,32.0
4341,54,1201,0.0,18.5,95.0
4341,54,1201,0.0,20.5,94.0
4341,54,1201,0.0,22.5,125.0
4341,54,1201,0.0,0.5,94.0
4341,54,1201,0.0,2.5,95.0
4341,54,1201,0.0,5.0,126.0
4341,54,1201,0.0,7.0,62.0
4341,54,1201,0.0,9.0,63.0
336,44,4074,1.0,3.5,0.0
336,44,4074,1.0,8.0,32.0
3663,268,8192,0.0,2.5,32.0
6841,7,2994,1.0,1.0,31.0
6841,7,2994,1.0,3.0,32.0
6841,7,2994,1.0,6.5,64.0
6841,7,2994,1.0,8.5,0.0
5628,107,5526,1.0,22.0,0.0
5628,107,5526,1.0,6.5,251.0
2263,227,9718,0.0,6.0,94.0
6422,119,4936,0.0,4.5,31.0
3380,240,1266,0.0,12.0,31.0
4985,5,2780,0.0,1.5,94.0
4985,5,2780,0.0,5.0,95.0
5714,98,5589,0.0,18.0,187.0
3664,269,8360,0.0,0.0,221.0
3664,269,8360,0.0,1.5,252.0
3664,269,8360,0.0,3.0,222.0
3664,269,8360,0.0,5.0,255.0
6694,126,5230,1.0,17.0,0.0
6694,126,5230,1.0,2.5,0.0
566,271,8517,0.0,20.5,0.0
566,271,8517,0.0,5.5,0.0
5834,98,5624,1.0,7.0,32.0
3704,275,3378,1.0,23.5,32.0
4883,0,2236,0.0,22.5,33.0
4883,0,2236,0.0,1.0,31.0
3949,95,4970,1.0,22.5,31.0
6706,96,5261,0.0,20.5,95.0
6706,96,5261,0.0,22.5,63.0
6706,96,5261,0.0,0.5,126.0
6706,96,5261,0.0,3.0,64.0
6706,96,5261,0.0,5.5,63.0
6706,96,5261,0.0,7.0,63.0
6706,96,5261,0.0,9.0,125.0
4972,5,2779,0.0,1.5,31.0
4836,162,7394,1.0,10.0,31.0
3439,249,1004,0.0,4.5,96.0
3987,163,7275,1.0,0.0,64.0
3987,163,7275,1.0,2.5,158.0
6183,189,1676,1.0,7.0,31.0
2436,202,1420,1.0,2.0,34.0
2436,202,1420,1.0,5.5,0.0
6464,155,9723,1.0,2.0,96.0
6464,155,9723,1.0,4.0,1064.0
6464,155,9723,1.0,5.5,32.0
6464,155,9723,1.0,7.5,127.0
6464,155,9723,1.0,9.0,0.0
5172,31,3692,0.0,12.0,95.0
6601,5,2759,0.0,22.5,32.0
6601,5,2759,0.0,1.5,31.0
9435,30,3663,1.0,0.0,62.0
2782,202,5028,1.0,6.5,126.0
4385,92,5953,1.0,18.0,481.0
4385,92,5953,1.0,20.0,510.0
4385,92,5953,1.0,22.5,703.0
4385,92,5953,1.0,0.5,221.0
4385,92,5953,1.0,3.0,994.0
4385,92,5953,1.0,5.0,254.0
197,289,8852,0.0,19.0,155.0
197,289,8852,0.0,20.5,126.0
197,289,8852,0.0,23.0,65.0
197,289,8852,0.0,3.0,281.0
197,289,8852,0.0,5.0,63.0
6669,119,4925,0.0,22.0,62.0
6669,119,4925,0.0,2.0,96.0
6669,119,4925,0.0,6.0,94.0
6669,119,4925,0.0,9.0,0.0
3713,286,8809,1.0,17.5,127.0
3713,286,8809,1.0,21.0,0.0
3713,286,8809,1.0,1.0,28.0
395,24,3621,1.0,7.5,0.0
395,24,3621,1.0,9.5,32.0
6070,151,7355,1.0,22.0,32.0
6864,151,7357,1.0,21.5,93.0
5345,26,3484,1.0,17.5,160.0
5345,26,3484,1.0,20.0,190.0
5345,26,3484,1.0,0.5,127.0
5345,26,3484,1.0,4.0,188.0
4207,135,6604,1.0,22.5,32.0
4207,135,6604,1.0,0.0,62.0
9569,13,4792,0.0,18.5,31.0
5671,63,1028,0.0,17.0,31.0
5671,63,1028,0.0,20.0,125.0
5671,63,1028,0.0,23.0,158.0
5671,63,1028,0.0,2.5,281.0
5671,63,1028,0.0,5.0,94.0
557,288,8848,1.0,2.0,31.0
557,288,8848,1.0,4.5,63.0
5552,99,5768,1.0,4.0,256.0
5552,99,5768,1.0,7.5,63.0
3222,302,5447,1.0,21.0,33.0
3222,302,5447,1.0,1.5,158.0
3222,302,5447,1.0,2.5,0.0
5967,63,443,1.0,20.0,63.0
5967,63,443,1.0,23.0,63.0
5967,63,443,1.0,2.0,31.0
5824,98,5655,0.0,4.5,62.0
355,42,9643,0.0,1.5,0.0
355,42,9643,0.0,4.0,125.0
3767,265,9190,0.0,17.5,0.0
3767,265,9190,0.0,19.0,0.0
3767,265,9190,0.0,1.5,32.0
4987,11,4598,0.0,0.0,128.0
4987,11,4598,0.0,3.0,95.0
4987,11,4598,0.0,5.5,62.0
640,289,9238,0.0,17.0,62.0
640,289,9238,0.0,21.0,0.0
6070,147,6642,0.0,18.5,32.0
6070,147,6642,0.0,20.0,33.0
5569,64,16,0.0,18.0,62.0
5569,64,16,0.0,20.5,156.0
5569,64,16,0.0,23.5,63.0
5569,64,16,0.0,4.5,95.0
3580,266,8255,0.0,10.0,31.0
6785,132,5482,1.0,20.5,125.0
6785,132,5482,1.0,21.5,64.0
6785,132,5482,1.0,22.5,0.0
6785,132,5482,1.0,23.5,158.0
6785,132,5482,1.0,0.5,62.0
6785,132,5482,1.0,2.0,63.0
6785,132,5482,1.0,3.0,93.0
6785,132,5482,1.0,4.0,191.0
6785,132,5482,1.0,5.5,96.0
6785,132,5482,1.0,6.5,64.0
6785,132,5482,1.0,7.5,156.0
9518,19,4200,1.0,0.5,63.0
9518,19,4200,1.0,2.5,64.0
6183,189,1675,1.0,7.0,33.0
5952,63,444,1.0,19.0,0.0
5952,63,444,1.0,4.0,93.0
9045,291,8344,0.0,4.5,31.0
5702,64,1095,1.0,23.0,126.0
5702,64,1095,1.0,1.5,0.0
9440,30,4731,0.0,2.0,127.0
9440,30,4731,0.0,4.5,0.0
7791,55,293,0.0,18.0,64.0
7791,55,293,0.0,20.0,189.0
7791,55,293,0.0,22.0,63.0
7791,55,293,0.0,23.5,95.0
7791,55,293,0.0,2.0,95.0
9405,13,2368,1.0,13.0,0.0
9405,13,2368,1.0,14.0,31.0
9405,13,2368,1.0,15.0,0.0
9405,13,2368,1.0,17.0,0.0
9405,13,2368,1.0,18.5,0.0
9405,13,2368,1.0,20.0,0.0
9405,13,2368,1.0,22.0,0.0
9405,13,2368,1.0,23.5,0.0
9405,13,2368,1.0,1.5,32.0
9405,13,2368,1.0,5.5,62.0
9405,13,2368,1.0,8.5,32.0
9405,13,2368,1.0,10.0,0.0
3905,131,9697,0.0,1.5,32.0
4203,150,7658,0.0,4.0,64.0
4203,150,7658,0.0,6.0,63.0
399,46,4089,1.0,11.0,96.0
5552,99,5675,1.0,11.0,32.0
5552,99,5675,1.0,7.5,65.0
9401,35,2540,1.0,17.5,30.0
4872,0,2224,0.0,22.5,0.0
4872,0,2224,0.0,22.5,32.0
4872,0,2224,0.0,5.0,158.0
4872,0,2224,0.0,5.0,32.0
521,233,2531,1.0,18.5,126.0
521,233,2531,1.0,19.0,93.0
521,233,2531,1.0,20.0,33.0
521,233,2531,1.0,22.0,94.0
521,233,2531,1.0,3.0,31.0
1276,108,5386,0.0,17.0,62.0
1276,108,5386,0.0,21.5,127.0
1276,108,5386,0.0,1.0,219.0
1276,108,5386,0.0,6.5,37.0
1276,108,5386,0.0,8.5,158.0
4178,151,5046,0.0,10.5,31.0
339,46,4097,1.0,16.5,0.0
339,46,4097,1.0,18.0,0.0
4161,253,7064,1.0,1.0,0.0
4161,253,7064,1.0,1.5,127.0
4161,253,7064,1.0,3.5,126.0
4161,253,7064,1.0,5.5,33.0
5108,0,3994,0.0,6.5,61.0
5108,0,3994,0.0,8.5,31.0
4106,45,2564,0.0,4.5,0.0
4106,45,2564,0.0,7.0,0.0
4846,7,3000,1.0,3.0,62.0
7704,76,651,0.0,4.5,94.0
7704,76,651,0.0,6.5,63.0
4688,149,6822,0.0,0.0,0.0
4688,149,6822,0.0,1.5,0.0
4688,149,6822,0.0,6.5,0.0
3280,305,6191,1.0,19.0,125.0
9689,14,2318,1.0,2.0,0.0
9689,14,2318,1.0,4.0,31.0
9689,14,2318,1.0,5.5,64.0
9689,14,2318,1.0,6.5,30.0
364,43,2231,1.0,16.5,32.0
364,43,2231,1.0,18.5,62.0
364,43,2231,1.0,20.5,127.0
364,43,2231,1.0,22.5,191.0
4985,5,7569,0.0,2.0,0.0
4985,5,7569,0.0,2.0,281.0
4985,5,7569,0.0,5.5,156.0
7006,178,1536,1.0,0.0,31.0
7006,178,1536,1.0,2.0,31.0
7006,178,1536,1.0,4.5,0.0
6316,30,3630,0.0,17.5,63.0
6316,30,3630,0.0,19.5,156.0
6638,95,5032,1.0,3.0,127.0
8849,282,9343,1.0,6.0,62.0
5077,35,4189,0.0,18.0,0.0
5077,35,4189,0.0,4.5,0.0
609,289,8916,1.0,21.5,30.0
609,289,8916,1.0,23.5,0.0
3860,114,5060,0.0,11.0,32.0
9294,140,6775,0.0,2.5,33.0
9294,140,6775,0.0,5.0,32.0
9294,140,6775,0.0,7.5,63.0
9294,140,6775,0.0,9.0,28.0
6131,143,7075,0.0,21.5,125.0
5622,104,5493,1.0,9.5,33.0
5622,104,5493,1.0,10.5,62.0
5835,98,5583,0.0,11.0,31.0
3050,308,8832,0.0,4.5,63.0
3050,308,8832,0.0,6.0,128.0
259,16,3190,0.0,23.5,31.0
3713,251,7064,1.0,4.0,32.0
3713,251,7064,1.0,7.0,95.0
3713,251,7064,1.0,8.5,126.0
4545,19,3327,1.0,23.0,161.0
4545,19,3327,1.0,1.5,95.0
6828,49,2434,0.0,11.0,64.0
6878,135,7898,1.0,19.0,0.0
6878,135,7898,1.0,20.0,64.0
6194,3,2867,1.0,1.0,0.0
6194,3,2867,1.0,1.0,0.0
6194,3,2867,1.0,3.5,159.0
3601,264,9177,0.0,0.0,33.0
9350,170,6311,1.0,20.0,31.0
9350,170,6311,1.0,1.0,0.0
6866,143,7172,1.0,16.5,0.0
6866,143,7172,1.0,5.0,31.0
305,70,579,0.0,16.0,64.0
305,70,579,0.0,17.5,31.0
305,70,579,0.0,18.5,0.0
2478,216,5989,1.0,21.5,0.0
2478,216,5989,1.0,2.0,32.0
2478,216,5989,1.0,5.0,62.0
7745,80,6020,1.0,17.0,31.0
7745,80,6020,1.0,19.5,31.0
7745,80,6020,1.0,22.0,126.0
7745,80,6020,1.0,1.5,32.0
7745,80,6020,1.0,4.5,405.0
484,37,3909,0.0,18.0,31.0
484,37,3909,0.0,20.0,96.0
9482,15,9639,0.0,6.5,32.0
9482,15,9639,0.0,7.5,63.0
6248,188,1763,0.0,1.5,95.0
6248,188,1763,0.0,3.5,63.0
6248,188,1763,0.0,6.0,31.0
5517,255,8170,0.0,11.5,32.0
5517,255,8170,0.0,13.0,0.0
5517,255,8170,0.0,14.5,32.0
5517,255,8170,0.0,16.5,0.0
5517,255,8170,0.0,19.5,32.0
5517,255,8170,0.0,21.5,95.0
5517,255,8170,0.0,23.5,192.0
5517,255,8170,0.0,1.0,32.0
5517,255,8170,0.0,3.5,95.0
5517,255,8170,0.0,7.0,31.0
5517,255,8170,0.0,9.0,32.0
5517,255,8170,0.0,10.5,31.0
4396,62,421,1.0,18.0,31.0
4396,62,421,1.0,19.0,0.0
4396,62,421,1.0,19.5,0.0
4396,62,421,1.0,20.5,63.0
4396,62,421,1.0,2.0,32.0
4396,62,421,1.0,3.0,31.0
4396,62,421,1.0,4.0,0.0
4396,62,421,1.0,5.0,64.0
597,288,9364,1.0,7.0,95.0
9336,148,6362,0.0,17.5,63.0
9336,148,6362,0.0,20.0,32.0
6192,189,1651,1.0,18.5,0.0
6192,189,1651,1.0,21.5,62.0
6192,189,1651,1.0,0.5,31.0
6192,189,1651,1.0,4.0,63.0
4790,89,798,0.0,7.0,31.0
4790,89,798,0.0,8.5,31.0
6095,201,1728,0.0,18.0,94.0
6110,69,537,1.0,0.0,66.0
6110,69,537,1.0,2.0,63.0
6110,69,537,1.0,4.0,31.0
9498,160,7731,0.0,0.0,63.0
5821,156,7622,1.0,19.0,221.0
5821,156,7622,1.0,23.0,31.0
5821,156,7622,1.0,3.0,95.0
5821,156,7622,1.0,6.5,126.0
5821,156,7622,1.0,10.0,31.0
6438,134,6317,1.0,17.5,31.0
6438,134,6317,1.0,19.0,63.0
6438,134,6317,1.0,20.5,63.0
4050,187,1409,1.0,17.0,0.0
4050,187,1409,1.0,22.5,0.0
4133,173,1437,0.0,16.0,95.0
4133,173,1437,0.0,17.5,64.0
4133,173,1437,0.0,6.0,93.0
4763,87,800,0.0,22.5,31.0
4763,87,800,0.0,2.0,62.0
4763,87,800,0.0,5.0,31.0
4763,87,800,0.0,10.5,63.0
8073,169,6552,1.0,18.5,0.0
8073,169,6552,1.0,20.5,31.0
8073,169,6552,1.0,22.0,31.0
8073,169,6552,1.0,0.0,0.0
8073,169,6552,1.0,4.0,0.0
8073,169,6552,1.0,6.0,33.0
4537,164,4582,0.0,11.0,33.0
4537,164,4582,0.0,14.0,31.0
3603,291,9326,0.0,1.0,95.0
484,16,3202,1.0,6.5,94.0
7737,80,736,0.0,19.0,0.0
7737,80,736,0.0,22.0,31.0
7737,80,736,0.0,0.5,0.0
7737,80,736,0.0,4.0,32.0
7737,80,736,0.0,7.0,32.0
8051,148,6280,1.0,0.0,127.0
8051,148,6280,1.0,2.0,31.0
5351,26,3474,0.0,2.5,256.0
5351,26,3474,0.0,5.0,253.0
5351,26,3474,0.0,8.0,156.0
6247,92,5820,1.0,7.5,33.0
9356,146,7656,0.0,19.0,190.0
3558,280,9432,0.0,23.5,31.0
3558,280,9432,0.0,2.0,30.0
185,271,8495,0.0,19.5,32.0
185,271,8495,0.0,4.0,64.0
185,271,8495,0.0,7.0,95.0
185,271,8495,0.0,9.0,31.0
634,289,8943,1.0,18.0,158.0
634,289,8943,1.0,19.5,64.0
634,289,8943,1.0,20.5,0.0
6309,183,2016,0.0,23.0,0.0
6309,183,2016,0.0,6.0,0.0
5823,130,6038,0.0,3.0,127.0
5823,130,6038,0.0,5.5,0.0
5823,130,6038,0.0,6.5,32.0
5823,130,6038,0.0,7.5,0.0
5823,130,6038,0.0,9.0,0.0
2462,216,2260,0.0,18.5,62.0
4372,97,6102,0.0,17.0,62.0
4372,97,6102,0.0,20.0,63.0
4372,97,6102,0.0,23.5,32.0
4372,97,6102,0.0,2.5,95.0
4372,97,6102,0.0,5.5,95.0
4372,97,6102,0.0,10.5,31.0
5191,28,3544,0.0,18.0,63.0
5191,28,3544,0.0,1.0,31.0
5191,28,3544,0.0,4.0,31.0
5191,28,3544,0.0,7.0,31.0
5191,28,3544,0.0,9.5,32.0
5032,22,3436,1.0,17.5,33.0
5032,22,3436,1.0,20.0,31.0
5032,22,3436,1.0,4.0,63.0
5032,22,3436,1.0,9.5,32.0
4209,142,7889,1.0,4.5,62.0
4763,84,797,0.0,19.0,95.0
4763,84,797,0.0,8.0,0.0
4551,34,3831,1.0,0.5,63.0
4551,34,3831,1.0,3.5,94.0
4986,11,3115,1.0,19.5,64.0
4986,11,3115,1.0,22.5,0.0
3725,270,8421,0.0,20.0,96.0
3725,270,8421,0.0,22.5,32.0
3967,19,7722,1.0,13.0,63.0
7801,77,691,1.0,18.0,63.0
3692,286,8751,1.0,12.5,95.0
3692,286,8751,1.0,17.5,94.0
3094,240,5997,0.0,10.0,973.0
3540,263,9090,1.0,18.5,31.0
334,16,3191,0.0,8.0,31.0
6419,119,5084,1.0,20.0,65.0
6419,119,5084,1.0,3.0,62.0
3656,286,8805,0.0,7.0,63.0
3656,286,8805,0.0,7.0,226.0
3656,286,8805,0.0,7.0,0.0
3656,286,8805,0.0,7.0,456.0
3656,286,8805,0.0,7.0,0.0
3656,286,8805,0.0,7.0,0.0
7014,176,2051,0.0,17.5,0.0
7014,176,2051,0.0,19.0,32.0
7014,176,2051,0.0,7.5,0.0
5054,28,3357,0.0,1.5,65.0
5054,28,3357,0.0,4.5,158.0
3868,95,5089,1.0,5.0,93.0
3868,95,5089,1.0,7.5,0.0
6388,119,5706,1.0,1.5,94.0
6388,119,5706,1.0,6.0,0.0
6388,119,5706,1.0,9.0,31.0
332,48,4202,0.0,11.5,0.0
332,48,4202,0.0,17.5,0.0
2143,217,5970,1.0,2.5,62.0
6346,3,9633,0.0,8.5,62.0
3812,110,5296,1.0,19.0,0.0
3812,110,5296,1.0,9.5,2.0
4413,81,530,0.0,18.5,34.0
4413,81,530,0.0,22.5,0.0
4413,81,530,0.0,0.5,32.0
4413,81,530,0.0,2.5,34.0
4413,81,530,0.0,5.0,64.0
4413,81,530,0.0,7.0,0.0
4785,87,820,1.0,11.5,31.0
4785,87,820,1.0,18.5,124.0
4785,87,820,1.0,0.5,0.0
4785,87,820,1.0,7.0,31.0
424,21,4720,0.0,6.0,61.0
667,16,3188,0.0,3.0,127.0
667,16,3188,0.0,5.5,0.0
667,16,3188,0.0,5.5,222.0
667,16,3188,0.0,8.0,349.0
5170,159,6497,0.0,17.0,32.0
5170,159,6497,0.0,19.5,0.0
5170,159,6497,0.0,22.5,0.0
5170,159,6497,0.0,0.5,0.0
5170,159,6497,0.0,2.0,64.0
5170,159,6497,0.0,10.0,0.0
3995,12,3131,0.0,17.0,127.0
3995,12,3131,0.0,19.0,94.0
3995,12,3131,0.0,21.0,94.0
3995,12,3131,0.0,23.5,126.0
3995,12,3131,0.0,2.0,125.0
3995,12,3131,0.0,4.0,63.0
3995,12,3131,0.0,4.0,127.0
3995,12,3131,0.0,6.0,126.0
4549,10,3079,0.0,21.5,93.0
4549,10,3079,0.0,23.5,63.0
6834,4,2883,0.0,17.5,33.0
6834,4,2883,0.0,19.5,95.0
6834,4,2883,0.0,21.5,30.0
6834,4,2883,0.0,23.5,0.0
9532,167,6402,1.0,0.0,63.0
5894,98,6138,0.0,2.0,913.0
5894,98,6138,0.0,6.5,221.0
3772,251,8010,0.0,3.0,190.0
3772,251,8010,0.0,4.5,0.0
6216,189,1865,0.0,4.0,0.0
6216,189,1865,0.0,4.0,0.0
3566,265,9147,0.0,16.5,32.0
6593,27,3528,0.0,12.0,95.0
3890,115,5148,1.0,17.5,95.0
3890,115,5148,1.0,19.5,33.0
3890,115,5148,1.0,19.5,0.0
3890,115,5148,1.0,21.5,192.0
3890,115,5148,1.0,23.5,311.0
3890,115,5148,1.0,2.0,126.0
3890,115,5148,1.0,4.0,126.0
3890,115,5148,1.0,6.0,252.0
3890,115,5148,1.0,7.5,96.0
3890,115,5148,1.0,9.0,64.0
3890,115,5148,1.0,10.5,95.0
5093,35,4303,0.0,18.0,94.0
6752,121,5031,1.0,8.0,30.0
9474,36,3879,1.0,0.5,0.0
9474,36,3879,1.0,7.0,32.0
3648,269,8368,0.0,0.5,0.0
3648,269,8368,0.0,1.5,0.0
3648,269,8368,0.0,3.5,0.0
4533,163,7411,0.0,2.5,127.0
4533,163,7411,0.0,5.5,63.0
4533,163,7411,0.0,8.5,95.0
3763,254,8014,1.0,3.5,853.0
3763,254,8014,1.0,4.5,347.0
3763,254,8014,1.0,6.0,2457.0
3763,254,8014,1.0,7.0,528.0
4788,89,122,1.0,2.5,126.0
4788,89,122,1.0,4.5,31.0
4788,89,122,1.0,6.5,159.0
9424,161,7794,1.0,16.0,31.0
8029,157,7116,0.0,23.5,0.0
8029,157,7116,0.0,1.5,64.0
8029,157,7116,0.0,9.5,0.0
4997,4,2898,1.0,10.5,33.0
3687,284,7810,0.0,23.5,158.0
3687,284,7810,0.0,6.0,253.0
8060,153,6426,0.0,2.5,32.0
8060,153,6426,0.0,5.5,0.0
1246,108,6164,0.0,9.5,158.0
4053,184,1518,1.0,18.5,0.0
4053,184,1518,1.0,21.0,31.0
4053,184,1518,1.0,23.0,32.0
5932,156,6695,1.0,19.5,32.0
5932,156,6695,1.0,23.0,95.0
5932,156,6695,1.0,3.0,64.0
5932,156,6695,1.0,6.5,63.0
5932,156,6695,1.0,10.0,31.0
5216,110,5304,1.0,0.5,95.0
5216,110,5304,1.0,3.5,92.0
5216,110,5304,1.0,6.5,0.0
5216,110,5304,1.0,8.5,32.0
9446,36,3837,0.0,7.5,825.0
6081,54,35,1.0,18.5,62.0
6081,54,35,1.0,1.0,0.0
6081,54,35,1.0,3.5,63.0
6081,54,35,1.0,5.5,63.0
6081,54,35,1.0,9.5,31.0
7068,175,1746,1.0,7.5,32.0
7068,175,1746,1.0,9.0,94.0
3156,237,4045,1.0,19.0,124.0
3571,290,8969,0.0,4.0,31.0
3914,120,5726,0.0,11.5,31.0
7766,79,731,1.0,2.5,157.0
7766,79,731,1.0,5.0,125.0
7766,79,731,1.0,6.5,158.0
7766,79,731,1.0,9.0,95.0
7766,79,731,1.0,10.5,62.0
4242,22,4750,1.0,20.5,156.0
9679,19,3302,0.0,5.5,96.0
9679,19,3302,0.0,7.5,31.0
6454,157,7135,1.0,18.5,33.0
185,271,8521,1.0,2.5,0.0
185,271,8521,1.0,5.0,0.0
185,271,8521,1.0,8.0,0.0
6562,163,7399,0.0,21.0,97.0
6562,163,7399,0.0,23.5,160.0
6562,163,7399,0.0,2.5,189.0
6562,163,7399,0.0,5.0,158.0
9069,270,8459,1.0,7.5,158.0
4218,142,7086,1.0,6.0,32.0
4218,142,7086,1.0,8.5,94.0
5668,63,1131,1.0,3.0,63.0
4987,11,3120,1.0,23.0,95.0
4987,11,3120,1.0,4.5,0.0
9359,146,6804,1.0,0.5,0.0
9359,146,6804,1.0,3.0,63.0
6610,27,3533,1.0,17.0,63.0
6610,27,3533,1.0,20.0,126.0
6610,27,3533,1.0,23.0,65.0
6610,27,3533,1.0,0.5,0.0
6610,27,3533,1.0,2.5,32.0
6610,27,3533,1.0,4.5,62.0
2205,206,6060,0.0,18.0,1142.0
6805,23,3437,1.0,8.0,31.0
6805,23,3437,1.0,8.5,62.0
6805,23,3437,1.0,9.0,31.0
2237,236,6213,0.0,2.5,283.0
6016,283,542,0.0,6.0,768.0
6016,283,542,0.0,6.0,1169.0
6016,283,542,0.0,8.5,478.0
6016,283,542,0.0,9.0,101.0
4788,67,1038,1.0,19.5,63.0
6287,142,7076,0.0,5.0,0.0
6287,142,7076,0.0,8.0,98.0
4659,140,7479,0.0,5.0,0.0
4659,140,7479,0.0,7.5,0.0
6391,126,6022,0.0,3.5,63.0
6391,126,6022,0.0,7.0,31.0
539,271,8525,1.0,4.0,411.0
4715,85,865,1.0,13.0,124.0
4715,85,865,1.0,15.0,63.0
4715,85,865,1.0,17.0,62.0
4715,85,865,1.0,19.5,346.0
4715,85,865,1.0,21.0,189.0
4715,85,865,1.0,23.0,187.0
4715,85,865,1.0,1.0,345.0
4715,85,865,1.0,3.5,220.0
4715,85,865,1.0,5.5,376.0
4715,85,865,1.0,7.5,32.0
6061,150,6845,0.0,23.0,95.0
3156,237,5536,1.0,19.5,320.0
5883,130,5460,0.0,15.5,33.0
5883,130,5460,0.0,16.5,30.0
5883,130,5460,0.0,17.5,157.0
5883,130,5460,0.0,18.5,159.0
5883,130,5460,0.0,20.0,222.0
5883,130,5460,0.0,21.5,61.0
5883,130,5460,0.0,22.5,158.0
5883,130,5460,0.0,0.0,186.0
5883,130,5460,0.0,1.0,252.0
5883,130,5460,0.0,2.5,157.0
5883,130,5460,0.0,4.0,188.0
5883,130,5460,0.0,5.0,126.0
5883,130,5460,0.0,6.5,32.0
591,288,6639,0.0,3.5,63.0
7590,16,3228,1.0,21.0,30.0
250,37,9469,1.0,1.5,94.0
250,37,9469,1.0,3.5,96.0
250,37,9469,1.0,6.0,32.0
4034,293,9003,1.0,17.5,0.0
4034,293,9003,1.0,18.5,0.0
4034,293,9003,1.0,20.0,31.0
8080,166,7976,0.0,5.0,32.0
5128,22,4516,1.0,19.0,31.0
3673,286,8784,1.0,3.5,31.0
3673,286,8784,1.0,7.0,0.0
3566,265,9151,1.0,4.0,380.0
3857,119,5125,1.0,19.5,159.0
3857,119,5125,1.0,3.0,32.0
3857,119,5125,1.0,7.0,33.0
4479,155,6316,1.0,23.0,32.0
