position,b1,b2,b3,b4,b5
1,-65,-59,-70,-59,-63
1,-63,-60,-71,-63,-65
1,-63,-59,-75,-61,-72
1,-66,-60,-69,-59,-74
1,-64,-60,-77,-61,-78
1,-62,-61,-70,-68,-72
1,-65,-60,-73,-65,-74
1,-64,-59,-70,-71,-72
1,-62,-62,-70,-60,-76
1,-64,-61,-74,-62,-75
1,-65,-60,-69,-69,-83
1,-65,-59,-71,-62,-77
1,-63,-62,-68,-69,-73
1,-65,-61,-76,-59,-79
1,-65,-59,-70,-60,-72
1,-67,-60,-80,-61,-74
1,-68,-59,-80,-70,-72
1,-67,-61,-76,-59,-65
1,-73,-57,-75,-59,-68
1,-69,-61,-79,-59,-69
1,-75,-58,-84,-62,-66
1,-73,-59,-79,-66,-68
1,-74,-62,-77,-59,-69
1,-70,-59,-81,-63,-68
1,-71,-60,-75,-68,-71
2,-60,-58,-83,-62,-69
2,-60,-63,-69,-63,-67
2,-60,-60,-83,-63,-67
2,-61,-66,-75,-66,-69
2,-59,-58,-85,-63,-66
2,-59,-63,-73,-64,-69
2,-60,-66,-68,-63,-68
2,-60,-63,-82,-59,-69
2,-59,-59,-74,-66,-68
2,-60,-63,-76,-61,-68
2,-61,-61,-77,-63,-68
2,-60,-60,-75,-63,-68
2,-60,-66,-85,-60,-67
2,-60,-63,-69,-62,-68
2,-61,-63,-75,-64,-67
2,-59,-59,-84,-63,-69
2,-60,-63,-77,-66,-67
2,-59,-58,-77,-64,-68
2,-60,-61,-69,-64,-67
2,-60,-60,-84,-60,-68
2,-60,-65,-69,-59,-68
2,-60,-64,-76,-59,-68
2,-61,-63,-84,-63,-68
2,-59,-66,-77,-60,-69
2,-60,-61,-77,-63,-67
2,-60,-66,-75,-63,-67
2,-59,-62,-69,-60,-69
2,-60,-59,-67,-58,-68
2,-60,-65,-72,-61,-68
2,-60,-67,-72,-64,-67
2,-59,-59,-77,-63,-69
2,-60,-60,-68,-63,-67
2,-60,-62,-75,-61,-67
2,-60,-61,-76,-61,-67
2,-60,-67,-68,-66,-67
2,-60,-67,-77,-63,-67
2,-60,-63,-68,-66,-65
2,-60,-59,-77,-60,-69
2,-60,-64,-75,-65,-68
2,-61,-66,-68,-64,-68
2,-60,-59,-78,-60,-67
2,-61,-59,-68,-66,-68
2,-59,-66,-78,-63,-67
2,-61,-61,-77,-66,-68
2,-61,-63,-68,-63,-69
2,-59,-59,-77,-60,-68
2,-61,-67,-68,-63,-69
2,-60,-67,-68,-64,-68
2,-61,-59,-76,-63,-67
2,-59,-64,-68,-59,-67
2,-60,-63,-68,-65,-68
2,-59,-59,-88,-60,-67
2,-61,-63,-68,-66,-66
2,-61,-59,-68,-65,-68
2,-60,-63,-68,-63,-67
2,-60,-60,-67,-64,-68
2,-59,-63,-78,-66,-67
2,-61,-62,-67,-59,-69
2,-58,-63,-78,-63,-67
2,-59,-61,-78,-60,-69
2,-59,-59,-69,-63,-68
2,-60,-61,-68,-62,-68
2,-61,-66,-78,-60,-69
2,-59,-61,-68,-61,-68
2,-59,-58,-77,-62,-66
2,-61,-62,-68,-66,-69
2,-59,-66,-78,-63,-67
2,-61,-67,-76,-64,-69
2,-59,-63,-68,-60,-68
2,-60,-58,-77,-66,-68
2,-59,-61,-71,-66,-68
2,-61,-63,-68,-60,-68
2,-61,-57,-78,-63,-68
2,-61,-63,-69,-60,-66
2,-60,-62,-73,-63,-67
2,-61,-59,-77,-66,-67
2,-61,-65,-68,-63,-69
2,-61,-63,-68,-65,-67
2,-61,-59,-84,-58,-69
2,-61,-60,-84,-63,-66
2,-61,-65,-76,-66,-68
2,-60,-60,-82,-62,-68
2,-61,-62,-68,-62,-68
2,-61,-62,-68,-64,-66
2,-60,-59,-78,-66,-69
2,-61,-67,-68,-63,-66
2,-61,-63,-76,-62,-68
2,-60,-61,-68,-62,-68
2,-61,-61,-76,-63,-66
2,-61,-63,-68,-62,-68
2,-60,-67,-78,-63,-67
2,-61,-63,-68,-63,-69
2,-61,-63,-72,-61,-67
2,-59,-63,-78,-66,-69
2,-59,-58,-85,-63,-67
2,-61,-63,-77,-66,-69
2,-60,-60,-77,-63,-67
2,-61,-59,-85,-63,-68
2,-59,-63,-77,-65,-68
2,-61,-63,-68,-63,-67
2,-60,-65,-68,-64,-68
2,-60,-59,-76,-66,-69
2,-60,-63,-69,-60,-68
2,-59,-63,-75,-65,-68
2,-60,-63,-69,-62,-68
2,-60,-64,-73,-65,-68
2,-60,-64,-75,-64,-69
2,-62,-68,-83,-64,-67
2,-60,-63,-73,-66,-67
2,-60,-62,-75,-60,-68
2,-61,-58,-81,-66,-67
2,-60,-61,-74,-66,-67
2,-61,-59,-76,-67,-69
2,-58,-63,-75,-67,-69
2,-60,-60,-81,-65,-67
2,-61,-58,-69,-59,-68
2,-60,-66,-83,-65,-67
2,-61,-58,-68,-66,-68
2,-59,-67,-83,-66,-67
2,-59,-58,-68,-66,-68
2,-60,-61,-77,-63,-69
2,-59,-63,-79,-66,-67
2,-61,-64,-76,-66,-69
2,-60,-61,-74,-66,-67
2,-61,-64,-80,-60,-68
2,-61,-68,-68,-60,-67
2,-60,-61,-68,-59,-68
2,-61,-64,-80,-66,-67
2,-61,-63,-83,-60,-68
2,-60,-58,-79,-63,-68
2,-61,-61,-78,-59,-68
2,-60,-58,-83,-66,-66
2,-61,-68,-79,-66,-68
2,-60,-60,-69,-66,-69
2,-62,-63,-80,-66,-68
2,-60,-60,-73,-60,-67
2,-60,-58,-74,-60,-68
2,-60,-66,-69,-66,-69
2,-60,-62,-74,-66,-67
2,-60,-62,-75,-63,-67
2,-60,-65,-72,-63,-67
2,-60,-67,-69,-60,-67
2,-59,-63,-79,-64,-67
2,-61,-64,-84,-66,-67
2,-60,-58,-68,-60,-68
2,-61,-61,-84,-66,-69
2,-61,-63,-69,-59,-67
2,-58,-64,-77,-59,-67
2,-60,-63,-83,-63,-69
2,-61,-58,-80,-60,-67
2,-60,-61,-79,-66,-67
2,-60,-67,-68,-59,-68
2,-60,-66,-78,-63,-68
2,-60,-58,-79,-60,-67
2,-60,-68,-68,-66,-68
2,-61,-58,-84,-60,-69
2,-60,-66,-81,-59,-68
2,-60,-68,-69,-66,-68
2,-62,-66,-83,-59,-68
2,-60,-58,-69,-64,-67
2,-59,-68,-84,-60,-68
2,-60,-58,-75,-59,-68
2,-61,-66,-68,-66,-69
2,-60,-62,-77,-63,-68
2,-62,-58,-68,-66,-66
2,-60,-68,-69,-62,-68
2,-60,-58,-78,-66,-69
2,-60,-61,-68,-66,-69
2,-60,-58,-83,-66,-68
2,-59,-58,-81,-59,-68
2,-61,-64,-80,-66,-68
2,-60,-58,-73,-66,-67
2,-59,-64,-79,-59,-67
2,-62,-58,-69,-65,-68
2,-60,-63,-79,-66,-68
2,-60,-68,-79,-66,-68
2,-60,-67,-68,-66,-69
2,-61,-58,-79,-66,-69
2,-60,-61,-68,-65,-68
2,-60,-68,-68,-66,-68
2,-60,-60,-79,-66,-68
2,-60,-61,-78,-64,-67
2,-60,-64,-84,-59,-68
2,-60,-58,-78,-66,-67
2,-60,-61,-76,-62,-68
2,-61,-64,-68,-60,-68
2,-60,-58,-85,-66,-68
2,-61,-67,-68,-60,-67
2,-60,-61,-84,-60,-67
2,-60,-63,-68,-63,-67
2,-61,-58,-79,-66,-68
2,-59,-63,-68,-60,-69
2,-60,-68,-85,-66,-67
2,-60,-58,-68,-66,-68
2,-60,-68,-76,-65,-67
2,-61,-58,-79,-65,-69
2,-60,-58,-68,-66,-68
2,-61,-67,-78,-65,-66
2,-60,-66,-68,-66,-68
2,-60,-64,-68,-66,-68
2,-59,-66,-69,-65,-68
2,-60,-58,-79,-66,-67
2,-60,-63,-69,-66,-69
2,-60,-65,-69,-63,-67
2,-60,-58,-83,-66,-67
2,-60,-60,-68,-66,-68
2,-61,-64,-84,-66,-68
2,-60,-58,-68,-60,-68
2,-60,-62,-81,-65,-67
2,-60,-58,-68,-66,-68
2,-61,-64,-68,-65,-68
2,-60,-61,-79,-65,-68
2,-60,-63,-83,-63,-67
2,-59,-66,-83,-65,-67
2,-60,-68,-74,-65,-68
2,-60,-64,-83,-60,-67
2,-61,-68,-82,-66,-68
2,-60,-64,-68,-65,-68
2,-61,-58,-82,-67,-69
2,-60,-64,-68,-59,-67
2,-60,-58,-82,-66,-67
2,-61,-59,-68,-65,-68
2,-60,-67,-81,-67,-67
2,-60,-63,-77,-59,-68
2,-60,-68,-79,-65,-67
2,-61,-62,-69,-60,-69
2,-60,-58,-78,-60,-67
2,-60,-66,-69,-65,-69
2,-60,-65,-76,-65,-69
2,-60,-68,-69,-66,-67
2,-60,-63,-80,-65,-69
2,-61,-68,-77,-67,-67
2,-61,-64,-78,-66,-69
2,-61,-63,-81,-65,-67
2,-61,-68,-78,-58,-69
2,-61,-68,-73,-62,-67
2,-60,-63,-68,-63,-68
2,-59,-68,-82,-65,-69
2,-60,-63,-69,-66,-67
2,-61,-68,-81,-60,-69
2,-61,-64,-69,-66,-67
2,-60,-66,-81,-60,-69
2,-60,-64,-78,-67,-67
2,-60,-68,-82,-62,-69
2,-60,-68,-80,-66,-68
2,-60,-63,-69,-66,-68
2,-60,-58,-77,-65,-69
2,-61,-63,-69,-63,-68
2,-60,-58,-81,-60,-68
2,-60,-63,-75,-65,-69
2,-60,-63,-69,-65,-68
2,-60,-59,-73,-63,-67
2,-60,-68,-78,-65,-69
2,-60,-61,-76,-59,-66
2,-60,-60,-79,-60,-69
2,-59,-63,-77,-65,-69
2,-60,-68,-69,-62,-67
2,-60,-68,-73,-67,-68
2,-61,-68,-73,-65,-69
2,-61,-58,-82,-65,-67
2,-60,-67,-78,-59,-68
2,-61,-63,-79,-63,-68
2,-61,-61,-82,-63,-67
2,-60,-61,-78,-65,-68
2,-60,-62,-78,-60,-67
2,-61,-68,-69,-65,-69
2,-60,-68,-77,-66,-69
2,-60,-63,-81,-66,-68
2,-61,-67,-69,-65,-67
2,-60,-58,-81,-59,-69
2,-61,-65,-69,-65,-67
2,-60,-68,-78,-59,-69
2,-60,-58,-71,-65,-68
2,-60,-66,-77,-60,-68
2,-61,-63,-69,-65,-67
2,-60,-68,-81,-58,-67
2,-60,-63,-69,-65,-67
2,-60,-68,-82,-66,-69
2,-60,-58,-73,-65,-67
2,-60,-63,-81,-66,-68
2,-60,-58,-69,-60,-67
2,-60,-58,-82,-60,-69
2,-61,-63,-78,-66,-69
2,-60,-58,-69,-60,-67
2,-61,-64,-81,-59,-67
2,-60,-64,-74,-62,-68
2,-59,-64,-69,-60,-69
2,-60,-68,-77,-65,-67
2,-61,-63,-68,-66,-69
2,-61,-58,-78,-58,-67
2,-60,-63,-81,-66,-68
2,-60,-67,-69,-65,-69
2,-60,-68,-78,-67,-66
2,-61,-63,-77,-66,-67
2,-61,-68,-82,-60,-68
2,-60,-69,-78,-62,-67
2,-61,-58,-82,-65,-69
2,-60,-60,-78,-60,-67
2,-60,-63,-69,-64,-69
2,-61,-68,-78,-59,-67
2,-59,-59,-74,-65,-66
2,-60,-64,-69,-58,-69
2,-58,-59,-69,-62,-67
2,-60,-61,-69,-61,-66
2,-60,-63,-86,-60,-68
2,-60,-63,-68,-64,-67
2,-60,-58,-84,-65,-68
2,-59,-59,-71,-61,-69
2,-61,-62,-68,-61,-69
2,-60,-63,-80,-63,-69
2,-59,-59,-74,-61,-70
2,-60,-64,-74,-61,-71
2,-59,-60,-77,-60,-69
2,-60,-60,-79,-66,-67
3,-66,-70,-78,-63,-73
3,-72,-83,-81,-61,-68
3,-68,-82,-80,-63,-68
3,-72,-70,-74,-63,-74
3,-72,-81,-71,-63,-68
3,-67,-74,-82,-62,-79
3,-72,-70,-80,-64,-74
3,-68,-77,-83,-63,-78
3,-65,-70,-69,-64,-77
3,-66,-82,-82,-64,-73
3,-72,-69,-71,-64,-79
3,-65,-82,-78,-62,-78
3,-67,-73,-71,-62,-68
3,-70,-73,-71,-62,-79
3,-67,-70,-82,-64,-73
3,-66,-82,-71,-62,-78
3,-67,-70,-77,-63,-74
3,-65,-76,-78,-63,-73
3,-69,-72,-81,-62,-68
3,-67,-82,-68,-64,-73
3,-72,-72,-82,-62,-68
3,-67,-82,-69,-64,-75
3,-72,-75,-71,-62,-73
3,-66,-72,-80,-63,-79
3,-66,-70,-81,-61,-74
3,-68,-70,-74,-63,-72
3,-69,-80,-80,-63,-79
3,-66,-72,-71,-62,-75
3,-72,-79,-79,-61,-65
3,-67,-76,-80,-64,-73
3,-69,-70,-71,-62,-71
3,-69,-70,-81,-62,-71
3,-67,-83,-71,-61,-68
3,-67,-74,-78,-64,-75
3,-71,-82,-71,-64,-66
3,-67,-72,-75,-63,-70
3,-66,-81,-81,-64,-68
3,-67,-70,-71,-61,-68
3,-72,-81,-78,-64,-79
3,-66,-77,-80,-64,-68
3,-69,-70,-71,-63,-71
3,-65,-73,-80,-63,-74
3,-66,-81,-76,-62,-68
3,-68,-74,-80,-64,-75
3,-68,-72,-77,-64,-71
3,-65,-81,-71,-64,-74
3,-68,-76,-80,-64,-72
3,-71,-71,-77,-64,-67
3,-69,-69,-80,-61,-75
3,-66,-81,-71,-64,-68
3,-66,-70,-80,-62,-68
3,-67,-74,-80,-65,-77
3,-68,-70,-80,-62,-65
3,-67,-74,-70,-63,-76
3,-66,-71,-84,-62,-67
3,-67,-78,-69,-61,-77
3,-67,-86,-78,-63,-70
3,-70,-71,-71,-67,-76
3,-65,-85,-80,-63,-67
3,-67,-71,-82,-64,-77
3,-67,-78,-78,-64,-73
3,-65,-76,-82,-62,-65
3,-70,-74,-76,-62,-77
3,-68,-72,-81,-67,-76
3,-70,-81,-81,-62,-67
3,-67,-75,-80,-67,-77
3,-67,-82,-81,-62,-67
3,-68,-75,-78,-67,-76
3,-69,-81,-71,-61,-67
3,-67,-80,-76,-67,-67
3,-68,-74,-80,-63,-73
3,-68,-71,-81,-67,-78
3,-68,-81,-78,-62,-77
3,-65,-71,-81,-67,-67
3,-70,-81,-69,-62,-76
3,-69,-76,-80,-64,-71
3,-67,-71,-81,-67,-76
3,-70,-81,-80,-62,-67
3,-68,-78,-71,-64,-72
3,-67,-76,-81,-64,-76
3,-69,-71,-81,-63,-67
3,-68,-70,-78,-62,-77
3,-67,-77,-77,-66,-78
3,-67,-75,-71,-63,-76
3,-68,-69,-72,-66,-77
3,-70,-71,-75,-63,-75
3,-67,-69,-71,-66,-76
3,-69,-77,-74,-65,-67
3,-70,-69,-73,-63,-71
3,-70,-74,-81,-63,-70
3,-70,-69,-69,-62,-76
3,-72,-72,-74,-61,-71
3,-68,-70,-74,-60,-72
3,-67,-77,-70,-65,-76
3,-68,-68,-77,-61,-79
3,-75,-71,-76,-65,-68
3,-71,-68,-78,-66,-82
3,-69,-71,-75,-62,-68
3,-68,-76,-72,-62,-69
3,-71,-70,-76,-62,-68
3,-66,-77,-75,-66,-86
3,-70,-68,-75,-62,-69
3,-69,-73,-76,-63,-69
3,-72,-72,-73,-62,-69
3,-69,-72,-73,-63,-79
3,-71,-70,-73,-62,-74
3,-71,-74,-74,-62,-69
3,-68,-72,-79,-63,-69
3,-71,-68,-79,-63,-89
3,-68,-72,-74,-63,-77
3,-70,-72,-78,-62,-70
3,-68,-74,-73,-62,-78
3,-69,-71,-70,-65,-79
3,-70,-72,-75,-63,-79
3,-69,-68,-79,-63,-70
3,-70,-75,-79,-62,-68
3,-70,-74,-80,-63,-77
3,-71,-68,-69,-63,-69
3,-69,-73,-74,-64,-70
3,-68,-73,-78,-62,-78
3,-68,-73,-78,-63,-70
3,-65,-73,-78,-62,-78
3,-72,-68,-70,-64,-78
3,-69,-77,-79,-64,-78
3,-71,-71,-74,-63,-68
3,-70,-69,-70,-65,-76
3,-71,-73,-77,-62,-69
3,-68,-70,-75,-65,-76
3,-69,-77,-70,-63,-70
3,-67,-68,-80,-63,-77
3,-70,-74,-75,-63,-78
3,-70,-73,-80,-63,-77
3,-68,-77,-80,-62,-88
3,-68,-73,-80,-64,-78
3,-69,-69,-75,-63,-74
3,-68,-76,-80,-63,-78
3,-71,-68,-69,-65,-77
3,-67,-72,-79,-63,-79
3,-67,-72,-77,-63,-69
3,-71,-72,-81,-62,-69
3,-69,-73,-74,-63,-69
3,-71,-74,-74,-65,-78
3,-69,-71,-78,-63,-69
3,-69,-73,-79,-63,-69
3,-71,-69,-80,-64,-68
3,-68,-72,-72,-65,-68
3,-70,-72,-74,-63,-79
3,-69,-70,-74,-63,-70
3,-69,-71,-78,-62,-69
3,-69,-72,-79,-65,-77
3,-69,-76,-79,-64,-69
3,-66,-76,-80,-63,-70
3,-69,-72,-79,-64,-76
3,-69,-71,-77,-63,-78
3,-67,-73,-79,-63,-70
3,-69,-69,-70,-65,-78
3,-69,-76,-76,-63,-70
3,-68,-80,-75,-62,-81
3,-68,-80,-75,-62,-69
3,-69,-72,-81,-64,-78
3,-67,-72,-80,-63,-83
3,-74,-79,-70,-62,-77
3,-69,-69,-76,-64,-83
3,-66,-72,-69,-61,-80
3,-69,-80,-74,-64,-78
3,-67,-73,-78,-74,-72
3,-66,-81,-73,-68,-75
3,-71,-73,-77,-63,-69
3,-71,-71,-80,-68,-77
3,-67,-75,-71,-63,-69
3,-69,-73,-78,-66,-77
3,-68,-71,-71,-70,-67
3,-70,-76,-76,-69,-79
3,-69,-75,-70,-71,-69
3,-68,-74,-74,-66,-78
3,-70,-70,-73,-70,-69
3,-68,-75,-75,-62,-78
3,-70,-70,-73,-71,-77
3,-68,-76,-75,-62,-78
3,-69,-69,-69,-69,-69
3,-68,-72,-74,-67,-76
3,-70,-72,-74,-65,-72
3,-71,-74,-77,-69,-76
3,-69,-74,-77,-69,-76
3,-71,-72,-74,-62,-74
3,-71,-71,-71,-70,-69
3,-68,-72,-74,-68,-69
3,-69,-71,-71,-68,-79
3,-70,-75,-69,-62,-69
3,-71,-71,-77,-71,-79
3,-70,-75,-71,-71,-73
3,-71,-73,-72,-66,-76
3,-69,-73,-79,-62,-75
3,-66,-75,-78,-69,-68
3,-71,-73,-70,-65,-75
3,-69,-71,-74,-62,-69
3,-68,-74,-70,-71,-77
3,-69,-73,-74,-62,-72
3,-71,-75,-74,-67,-74
3,-69,-75,-70,-62,-67
3,-68,-75,-75,-71,-78
3,-69,-76,-77,-66,-71
3,-69,-75,-74,-67,-69
3,-68,-75,-70,-68,-77
3,-71,-75,-76,-65,-73
3,-68,-71,-78,-62,-69
3,-66,-73,-75,-71,-73
3,-70,-71,-74,-71,-78
3,-68,-71,-75,-62,-71
3,-68,-76,-78,-68,-69
3,-68,-71,-72,-66,-73
3,-69,-73,-72,-62,-75
3,-71,-75,-69,-62,-69
3,-69,-75,-77,-69,-77
3,-71,-72,-77,-62,-69
3,-69,-71,-77,-69,-77
3,-69,-71,-75,-62,-77
3,-71,-75,-69,-69,-67
3,-70,-74,-76,-66,-72
3,-64,-71,-75,-65,-76
3,-71,-72,-76,-62,-77
3,-69,-71,-75,-71,-69
3,-71,-74,-75,-62,-78
3,-68,-71,-75,-69,-78
3,-69,-73,-73,-67,-78
3,-70,-73,-70,-68,-72
3,-69,-71,-75,-71,-77
3,-70,-75,-72,-69,-78
3,-70,-73,-72,-65,-77
3,-71,-71,-70,-67,-68
3,-66,-74,-75,-62,-79
3,-71,-71,-77,-71,-69
3,-71,-73,-75,-62,-77
3,-69,-73,-70,-68,-76
3,-66,-71,-76,-62,-78
3,-68,-74,-72,-66,-78
3,-69,-71,-70,-71,-69
3,-71,-73,-77,-62,-78
3,-69,-71,-72,-70,-77
3,-70,-72,-77,-69,-79
3,-68,-75,-75,-63,-78
3,-69,-72,-76,-66,-74
3,-68,-72,-70,-70,-71
3,-71,-71,-76,-62,-77
3,-68,-73,-70,-71,-69
3,-71,-70,-76,-70,-77
3,-70,-72,-75,-69,-78
3,-70,-71,-71,-62,-74
3,-69,-72,-72,-65,-73
3,-68,-71,-76,-70,-77
3,-71,-71,-76,-67,-77
3,-69,-74,-75,-72,-77
3,-72,-74,-69,-62,-79
3,-70,-71,-76,-67,-77
3,-71,-74,-70,-72,-69
3,-69,-71,-77,-62,-76
3,-71,-76,-70,-71,-69
3,-69,-71,-76,-62,-76
3,-65,-76,-69,-71,-69
3,-69,-75,-77,-68,-77
3,-71,-76,-69,-62,-79
3,-68,-73,-70,-71,-74
3,-66,-75,-75,-71,-78
3,-66,-71,-76,-62,-78
3,-69,-74,-72,-65,-77
3,-68,-71,-75,-72,-78
3,-69,-74,-75,-71,-78
3,-70,-72,-69,-69,-74
3,-68,-76,-75,-65,-79
3,-69,-73,-75,-66,-77
3,-71,-72,-76,-65,-79
3,-67,-71,-75,-67,-78
3,-67,-73,-76,-71,-78
3,-69,-72,-76,-67,-77
3,-70,-73,-72,-66,-78
3,-70,-71,-76,-71,-73
3,-70,-75,-75,-70,-78
3,-68,-73,-72,-69,-78
3,-68,-73,-70,-70,-73
3,-68,-72,-73,-65,-69
3,-71,-76,-76,-71,-67
3,-69,-74,-73,-62,-69
3,-69,-74,-73,-67,-78
3,-69,-71,-73,-69,-69
3,-65,-73,-69,-66,-72
3,-70,-75,-77,-62,-77
3,-68,-71,-69,-72,-69
3,-65,-73,-76,-67,-77
3,-71,-75,-69,-70,-69
3,-70,-72,-73,-70,-70
3,-69,-75,-77,-61,-78
3,-67,-71,-79,-70,-69
3,-69,-75,-69,-71,-77
3,-71,-73,-77,-62,-73
3,-67,-75,-77,-62,-69
3,-70,-75,-71,-70,-73
3,-68,-75,-71,-69,-75
3,-66,-71,-73,-62,-69
3,-69,-75,-69,-70,-78
3,-68,-75,-75,-65,-73
3,-68,-75,-72,-70,-71
3,-66,-75,-72,-62,-69
3,-68,-72,-71,-66,-69
3,-70,-75,-69,-66,-73
3,-69,-71,-74,-70,-78
3,-68,-76,-75,-62,-69
3,-71,-72,-72,-68,-73
3,-70,-72,-73,-65,-69
3,-69,-74,-82,-62,-77
3,-71,-70,-72,-62,-74
4,-65,-65,-69,-67,-75
4,-71,-60,-72,-66,-68
4,-65,-65,-69,-62,-62
4,-67,-56,-70,-66,-65
4,-66,-54,-73,-65,-71
4,-67,-53,-71,-65,-68
4,-70,-59,-68,-69,-63
4,-65,-54,-72,-71,-73
4,-67,-59,-73,-67,-67
4,-63,-62,-73,-67,-68
4,-65,-62,-68,-70,-73
4,-65,-54,-73,-63,-64
4,-61,-65,-68,-69,-73
4,-69,-54,-73,-68,-66
4,-65,-64,-68,-68,-73
4,-63,-60,-73,-70,-62
4,-70,-63,-69,-68,-66
4,-65,-61,-72,-63,-73
4,-70,-59,-74,-69,-66
4,-66,-65,-73,-63,-72
4,-70,-60,-75,-70,-66
4,-62,-65,-73,-65,-73
4,-66,-60,-69,-71,-66
4,-62,-64,-69,-69,-67
4,-62,-54,-74,-71,-62
4,-62,-62,-75,-67,-63
4,-70,-54,-71,-63,-63
4,-64,-60,-68,-69,-72
4,-70,-65,-74,-71,-63
4,-66,-57,-72,-70,-63
4,-62,-60,-69,-63,-72
4,-66,-56,-70,-63,-62
4,-62,-54,-75,-70,-66
4,-60,-62,-71,-68,-67
4,-66,-57,-70,-64,-62
4,-62,-60,-68,-62,-64
4,-62,-62,-72,-64,-70
4,-65,-60,-69,-61,-66
4,-62,-65,-74,-68,-73
4,-69,-54,-69,-71,-66
4,-66,-61,-69,-70,-69
4,-69,-64,-73,-63,-62
4,-63,-59,-67,-70,-73
4,-62,-60,-67,-63,-64
4,-62,-65,-74,-63,-68
4,-70,-62,-71,-68,-64
4,-67,-59,-71,-69,-63
4,-60,-62,-71,-69,-70
4,-66,-60,-69,-63,-66
4,-62,-54,-74,-70,-73
4,-64,-54,-69,-63,-66
4,-66,-60,-74,-70,-63
4,-66,-59,-75,-67,-66
4,-61,-54,-74,-65,-72
4,-69,-54,-75,-63,-64
4,-62,-65,-69,-70,-72
4,-70,-60,-75,-63,-66
4,-62,-54,-69,-70,-72
4,-69,-65,-74,-63,-66
4,-65,-54,-74,-66,-71
4,-62,-65,-75,-70,-65
4,-64,-57,-67,-66,-67
4,-62,-60,-74,-63,-63
4,-70,-54,-67,-67,-66
4,-65,-62,-75,-68,-67
4,-62,-65,-68,-69,-64
4,-66,-60,-73,-68,-72
4,-62,-65,-67,-61,-63
4,-70,-60,-74,-67,-72
4,-65,-65,-69,-61,-66
4,-61,-60,-76,-69,-73
4,-66,-65,-76,-68,-72
4,-67,-62,-76,-68,-66
4,-62,-54,-74,-61,-73
4,-64,-60,-68,-69,-63
4,-70,-54,-76,-68,-66
4,-66,-54,-70,-68,-73
4,-70,-65,-74,-61,-63
4,-64,-54,-69,-69,-63
4,-64,-59,-70,-63,-64
4,-66,-65,-76,-70,-65
4,-70,-54,-72,-67,-72
4,-63,-62,-73,-70,-63
4,-66,-54,-68,-68,-72
4,-62,-59,-73,-68,-69
4,-62,-59,-69,-70,-66
4,-62,-54,-71,-67,-64
4,-70,-57,-73,-63,-66
4,-69,-65,-67,-63,-71
4,-66,-54,-73,-71,-65
4,-68,-54,-71,-66,-65
4,-70,-65,-69,-69,-62
4,-66,-60,-74,-63,-72
4,-66,-65,-69,-69,-63
4,-62,-54,-72,-66,-66
4,-64,-65,-71,-63,-72
4,-62,-60,-73,-69,-66
4,-70,-61,-70,-66,-69
4,-64,-65,-67,-66,-72
4,-70,-65,-76,-63,-63
4,-66,-66,-72,-70,-71
4,-61,-60,-69,-71,-63
4,-70,-65,-73,-69,-66
4,-64,-60,-77,-71,-72
4,-70,-65,-71,-69,-63
4,-68,-56,-74,-69,-66
4,-68,-59,-76,-70,-63
4,-66,-65,-68,-69,-73
4,-69,-54,-77,-63,-63
4,-66,-60,-77,-69,-66
4,-66,-59,-67,-69,-72
4,-70,-66,-73,-63,-66
4,-62,-60,-68,-67,-68
4,-68,-59,-71,-69,-65
4,-70,-54,-77,-63,-72
4,-66,-62,-73,-69,-66
4,-62,-65,-69,-63,-67
4,-66,-60,-75,-71,-66
4,-62,-65,-69,-69,-63
4,-64,-59,-68,-69,-69
4,-70,-54,-77,-63,-66
4,-62,-65,-73,-67,-66
4,-66,-57,-77,-71,-72
4,-62,-59,-70,-65,-72
4,-62,-65,-67,-63,-63
4,-70,-54,-73,-69,-66
4,-65,-59,-73,-69,-63
4,-62,-57,-77,-62,-69
4,-62,-57,-72,-69,-64
4,-66,-62,-70,-69,-64
4,-62,-63,-73,-63,-63
4,-66,-54,-67,-69,-72
4,-62,-65,-73,-63,-66
4,-62,-54,-68,-69,-63
4,-70,-54,-68,-63,-66
4,-66,-65,-74,-66,-66
4,-65,-54,-68,-67,-64
4,-63,-63,-67,-66,-67
4,-70,-60,-73,-69,-69
4,-68,-59,-75,-69,-69
4,-66,-64,-68,-69,-72
4,-66,-60,-77,-61,-69
4,-70,-66,-75,-68,-66
4,-63,-63,-73,-65,-65
4,-62,-60,-69,-68,-72
4,-70,-65,-74,-69,-66
4,-64,-54,-69,-63,-62
4,-66,-60,-72,-70,-63
4,-70,-57,-72,-71,-63
4,-64,-62,-70,-68,-66
4,-62,-60,-77,-63,-67
4,-70,-54,-68,-71,-72
4,-61,-65,-77,-63,-63
4,-62,-59,-73,-69,-68
4,-70,-54,-68,-71,-72
4,-62,-65,-71,-69,-65
4,-62,-59,-71,-62,-69
4,-62,-62,-72,-70,-63
4,-66,-59,-68,-71,-63
4,-70,-63,-70,-66,-63
4,-66,-54,-73,-71,-66
4,-62,-60,-67,-63,-72
4,-66,-54,-73,-68,-63
4,-68,-62,-70,-63,-66
4,-61,-59,-67,-69,-73
4,-68,-62,-68,-62,-69
4,-66,-66,-73,-69,-62
4,-67,-65,-69,-70,-67
4,-62,-54,-74,-63,-71
4,-65,-65,-76,-71,-63
4,-60,-59,-74,-69,-65
4,-67,-60,-73,-67,-67
4,-62,-60,-77,-69,-73
